"cluster_id","kind","mode","n_studies","agent_id_resolved","canonical_name","n_members","n_members_resolved","n_named_diseases","n_named_compounds","n_distinct_ids","distinct_id_sample","is_minestrone"
"group_L2_35c1a93f","small_molecule","group",2,"CHEBI:379896","17β-hydroxy-17-methylestra-4,9,11-trien-3-one",3,3,0,2,2,"CHEBI:379896|STR:r1881_10nm_16h",TRUE
"group_L2_363f63c9","disease_vs_normal","group",2,"MeSH:D065626","Non-alcoholic Fatty Liver Disease",13,13,1,0,1,"MeSH:D065626",FALSE
"group_L2_366e1176","disease_vs_normal","group",4,"UNK",NA,15,15,0,0,0,"",FALSE
"group_L2_37d45842","disease_vs_normal","group",4,"UNK",NA,16,16,0,0,0,"",FALSE
"group_L2_387da187","disease_vs_normal","group",2,"MeSH:D015470","Leukemia, Myeloid, Acute",119,119,1,0,1,"MeSH:D015470",FALSE
"group_L2_389094e4","small_molecule","group",2,"CHEBI:17126","carnitine",5,5,0,0,0,"",FALSE
"group_L2_389f500c","disease_vs_normal","group",3,"UNK",NA,5,5,0,0,0,"",FALSE
"group_L2_38e0ed27","small_molecule","group",2,"CHEBI:88266","(7<i>Z</i>,10<i>Z</i>,13<i>Z</i>,16<i>Z</i>,19<i>Z</i>)-docosapentaenoyl-containing glycerolipid",3,3,0,3,3,"CHEBI:132268|CHEBI:61390|CHEBI:75045",TRUE
"group_L2_39042218","small_molecule","group",2,"CHEBI:91435","linifanib",3,3,0,1,1,"CHEBI:91435",FALSE
"group_L2_392c5fcd","pathogen_or_aggregate_exposure","group",2,"UNK",NA,6,6,0,0,0,"",FALSE
"group_L2_399de119","small_molecule","group",2,"UNK",NA,46,46,0,0,0,"",FALSE
"group_L2_3ae8e29c","disease_vs_normal","group",2,"STR:primary_colon_cancer_cell","primary colon cancer cell",3,3,1,0,1,"STR:primary_colon_cancer_cell",FALSE
"group_L2_3be36de3","small_molecule","group",2,"CHEBI:61727","2-decenal",7,7,0,7,7,"CHEBI:145365|CHEBI:177536|CHEBI:231358|CHEBI:68534|CHEBI:6920",TRUE
"group_L2_3be5e9d8","disease_vs_normal","group",2,"UNK",NA,16,16,0,0,0,"",FALSE
"group_L2_3c565637","disease_vs_normal","group",2,"UNK",NA,1,1,0,0,0,"",FALSE
"group_L2_3c65d5ca","disease_vs_normal","group",5,"UNK",NA,143,143,0,0,0,"",FALSE
"group_L2_3ce34170","disease_vs_normal","group",2,"UNK",NA,3,3,0,0,0,"",FALSE
"group_L2_3ce60d57","small_molecule","group",3,"UNK",NA,16,16,0,0,0,"",FALSE
"group_L2_3d1eb388","small_molecule","group",2,"CHEBI:88246","2'-deoxytubercidin",5,5,0,0,0,"",FALSE
"group_L2_3d8b2250","small_molecule","group",2,"UNK",NA,5,5,0,0,0,"",FALSE
"group_L2_3e10d7d0","disease_vs_normal","group",3,"STR:neuroblastoma","neuroblastoma",8,8,1,0,1,"STR:neuroblastoma",FALSE
"group_L2_3e31c0b8","disease_vs_normal","group",2,"UNK",NA,16,16,0,0,0,"",FALSE
"group_L2_3e9be24c","pathogen_or_aggregate_exposure","group",2,"UNK",NA,59,59,0,0,0,"",FALSE
"group_L2_3e9c32ce","disease_vs_normal","group",2,"UNK",NA,221,221,0,0,0,"",FALSE
"group_L2_3ec4ccdc","small_molecule","group",2,"CHEBI:79605","3-allyloxyestra-1,3,5(10),7-tetraene-16,17-dione dioxime",25,25,0,0,0,"",FALSE
"group_L2_3ec8426f","disease_vs_normal","group",2,"MeSH:D000544","Alzheimer Disease",300,300,1,0,1,"MeSH:D000544",FALSE
"group_L2_3ecc9f83","disease_vs_normal","group",2,"STR:idiopathic_pulmonary_arterial_hypertension_ipah","idiopathic pulmonary arterial hypertension (ipah)",10,10,1,0,1,"STR:idiopathic_pulmonary_arterial_hypertension_ipah",FALSE
"group_L2_3f0f21dd","disease_vs_normal","group",2,"STR:liver_metastasizing_pancreatic_ductal_carcinoma","liver metastasizing pancreatic ductal carcinoma",4,4,1,0,1,"STR:liver_metastasizing_pancreatic_ductal_carcinoma",FALSE
"group_L2_3f226059","disease_vs_normal","group",2,"STR:pro_b_mll_leukemia_cell_line_rs4_11","pro-b mll leukemia cell line rs4;11",2,2,1,0,1,"STR:pro_b_mll_leukemia_cell_line_rs4_11",FALSE
"group_L2_3f36543c","small_molecule","group",2,"CHEBI:2549","albuterol",14,14,0,1,1,"CHEBI:2549",FALSE
"group_L2_3f6b63f6","small_molecule","group",16,"MeSH:D000090","Acetoacetates",16,16,0,0,0,"",FALSE
"group_L2_3f6d3839","disease_vs_normal","group",2,"UNK",NA,24,24,0,0,0,"",FALSE
"group_L2_3fa0a2a9","pathogen_or_aggregate_exposure","group",7,"UNK",NA,635,635,0,1,1,"STR:covid_positive",FALSE
"group_L2_3fd1b585","small_molecule","group",2,"CHEBI:85993","palbociclib",6,6,0,2,2,"CHEBI:85993|STR:palbocicilib_indisulam",TRUE
"group_L2_3ffb17e1","small_molecule","group",2,"CHEBI:27899","cisplatin",3,3,0,1,1,"CHEBI:27899",FALSE
"group_L2_40b9998e","disease_vs_normal","group",2,"MeSH:D009427","Netherlands Antilles",9,9,1,0,1,"STR:a549_atcc_non_small_cell_lung_cancer",FALSE
"group_L2_40c480cd","disease_vs_normal","group",2,"UNK",NA,112,112,0,0,0,"",FALSE
"group_L2_410a04ed","small_molecule","group",2,"UNK",NA,10,10,0,0,0,"",FALSE
"group_L2_41376f8b","disease_vs_normal","group",2,"MeSH:D003149","Community Dentistry",3,3,0,0,0,"",FALSE
"group_L2_421e5d5c","small_molecule","group",3,"CHEBI:27953","physostigmine",5,5,0,1,1,"CHEBI:3139",FALSE
"group_L2_432406ba","small_molecule","group",2,"STR:bevacizumab","bevacizumab",27,27,0,0,0,"",FALSE
"group_L2_43265c33","small_molecule","group",2,"MeSH:D000981","Antiprotozoal Agents",4,4,0,0,0,"",FALSE
"group_L2_4358eac0","disease_vs_normal","group",2,"UNK",NA,33,33,0,0,0,"",FALSE
"group_L2_43edf9b2","pathogen_or_aggregate_exposure","group",3,"STR:hepatitis b virus","Hepatitis B virus",48,48,0,3,3,"STR:cccr07|STR:cccr08|STR:tlr7_cm",TRUE
"group_L2_43f4a71e","small_molecule","group",2,"CHEBI:2668","amlodipine",9,9,0,2,2,"CHEBI:2668|STR:amlodipine_only",TRUE
"group_L2_43fc13c4","small_molecule","group",2,"UNK",NA,4,4,0,0,0,"",FALSE
"group_L2_43fdb82d","disease_vs_normal","group",2,"STR:ovarian_cancer_cells","ovarian cancer cells",6,6,1,0,1,"STR:ovarian_cancer_cells",FALSE
"group_L2_43fe3965","small_molecule","group",2,"CHEBI:5516","sodium aurothiomalate",2,2,0,2,2,"CHEBI:64310|CHEBI:66903",TRUE
"group_L2_4421d02b","disease_vs_normal","group",3,"UNK",NA,5,5,0,0,0,"",FALSE
"group_L2_44450418","disease_vs_normal","group",2,"UNK",NA,5,5,0,0,0,"",FALSE
"group_L2_4605891d","small_molecule","group",2,"MeSH:D004076","Digoxigenin",77,77,0,0,0,"",FALSE
"group_L2_46483a64","disease_vs_normal","group",2,"UNK",NA,3,3,0,0,0,"",FALSE
"group_L2_4651a1d6","pathogen_or_aggregate_exposure","group",2,"STR:human cytomegalovirus","Human cytomegalovirus",3,3,0,0,0,"",FALSE
"group_L2_465d92df","disease_vs_normal","group",2,"MeSH:D064726","Triple Negative Breast Neoplasms",4,4,1,0,1,"MeSH:D064726",FALSE
"group_L2_4674bd5f","disease_vs_normal","group",2,"MeSH:D001932","Brain Neoplasms",75,75,1,0,1,"MeSH:D001932",FALSE
"group_L2_46c3278c","disease_vs_normal","group",3,"UNK",NA,9,9,0,0,0,"",FALSE
"group_L2_4776c520","disease_vs_normal","group",2,"UNK",NA,22,22,0,0,0,"",FALSE
"group_L2_47dc6d36","disease_vs_normal","group",2,"MeSH:D000077192","Adenocarcinoma of Lung",5,5,1,0,1,"MeSH:D000077192",FALSE
"group_L2_47ec5afe","pathogen_or_aggregate_exposure","group",2,"UNK",NA,21,21,0,0,0,"",FALSE
"group_L2_47efdab4","disease_vs_normal","group",2,"STR:adenocarcinoma","adenocarcinoma",2,2,1,0,1,"STR:adenocarcinoma",FALSE
"group_L2_48009bc5","disease_vs_normal","group",4,"UNK",NA,40,40,0,0,0,"",FALSE
"group_L2_482e00b3","disease_vs_normal","group",2,"UNK",NA,2,2,0,0,0,"",FALSE
"group_L2_485dfc90","small_molecule","group",2,"UNK",NA,2,2,0,0,0,"",FALSE
"group_L2_486fef87","pathogen_or_aggregate_exposure","group",2,"STR:candida/bacterial","Candida/bacterial",19,19,0,0,0,"",FALSE
"group_L2_48734d75","disease_vs_normal","group",3,"UNK",NA,6,6,0,0,0,"",FALSE
"group_L2_48b13191","disease_vs_normal","group",4,"STR:colorectal_carcinoma_samples","colorectalâ carcinomaâ samples",7,7,1,0,1,"STR:colorectal_carcinoma_samples",FALSE
"group_L2_4b048a20","small_molecule","group",2,"CHEBI:41879","dexamethasone",3,3,0,0,0,"",FALSE
"group_L2_4b1d6d1b","small_molecule","group",2,"UNK",NA,29,29,0,0,0,"",FALSE
"group_L2_4b92b845","disease_vs_normal","group",2,"STR:head_neck_cancer_um_scc_1_stable_cells","head neck cancer um-scc-1 stable cells",4,4,1,0,1,"STR:head_neck_cancer_um_scc_1_stable_cells",FALSE
"group_L2_4bba5889","disease_vs_normal","group",2,"UNK",NA,2,2,0,0,0,"",FALSE
"group_L2_4cb21c04","pathogen_or_aggregate_exposure","group",2,"UNK",NA,43,43,0,0,0,"",FALSE
"group_L2_4cc97b9a","disease_vs_normal","group",2,"STR:prostate_cancer_organoid","prostate cancer organoid",5,5,1,0,1,"STR:prostate_cancer_organoid",FALSE
"group_L2_4cd3312e","small_molecule","group",2,"CHEBI:31638","fulvestrant",7,7,0,2,2,"CHEBI:31638|STR:fulvestrant_10nm",TRUE
"group_L2_4cee5df1","small_molecule","group",2,"MeSH:D000988","Antispermatogenic Agents",9,9,0,0,0,"",FALSE
"group_L2_4e4d2000","disease_vs_normal","group",2,"STR:lung_cancer_cells","lung cancer cells",1,1,1,0,1,"STR:lung_cancer_cells",FALSE
"group_L2_4e70efbe","disease_vs_normal","group",2,"MeSH:D000077192","Adenocarcinoma of Lung",12,12,1,0,1,"MeSH:D000077192",FALSE
"group_L2_4f166719","disease_vs_normal","group",2,"UNK",NA,4,4,0,0,0,"",FALSE
"group_L2_4f3f4d5b","disease_vs_normal","group",2,"STR:asthmatic","asthmatic",11,11,1,0,1,"STR:asthmatic",FALSE
"group_L2_4f9654f2","disease_vs_normal","group",3,"MeSH:D000077192","Adenocarcinoma of Lung",29,29,1,0,1,"MeSH:D000077192",FALSE
"group_L2_503f2c29","small_molecule","group",3,"MeSH:D011384","Proinsulin",164,164,0,0,0,"",FALSE
"group_L2_51542490","small_molecule","group",2,"CHEBI:134216","muricholic acids",2,2,0,2,2,"CHEBI:135945|STR:5_um_abiraterone_acetate_and_30_nm_onvansertib",TRUE
"group_L2_523b0971","disease_vs_normal","group",3,"STR:cd","cd",393,393,1,0,1,"STR:cd",FALSE
"group_L2_526a6c03","disease_vs_normal","group",2,"MeSH:D001254","Astrocytoma",3,3,1,0,1,"MeSH:D001254",FALSE
"group_L2_52947ed9","small_molecule","group",2,"UNK",NA,4,4,0,0,0,"",FALSE
"group_L2_52d34bc1","disease_vs_normal","group",4,"UNK",NA,9,9,0,0,0,"",FALSE
"group_L2_52f8c5a3","disease_vs_normal","group",2,"UNK",NA,79,79,0,0,0,"",FALSE
"group_L2_532e88cb","pathogen_or_aggregate_exposure","group",2,"STR:tuberculosis","Tuberculosis",49,49,0,0,0,"",FALSE
"group_L2_53781822","disease_vs_normal","group",2,"UNK",NA,2,2,0,0,0,"",FALSE
"group_L2_5409b35e","small_molecule","group",2,"CHEBI:79663","4,4-Bis[4-(acetyloxy)phenyl]3-hexanone",2,2,0,0,0,"",FALSE
"group_L2_545e7835","small_molecule","group",2,"CHEBI:134223","2-amino-6-(1-hydroxypropyl)-8-methylpteridine-4,7(3<em>H</em>,8<em>H</em>)-dione",3,3,0,2,2,"CHEBI:137113|STR:10_um_3_bromoascochlorin_bas",TRUE
"group_L2_549487d8","disease_vs_normal","group",2,"UNK",NA,2,2,0,0,0,"",FALSE
"group_L2_5498ca85","small_molecule","group",2,"MeSH:D003473","Neuromuscular Nondepolarizing Agents",2,2,0,0,0,"",FALSE
"group_L2_5503923e","small_molecule","group",2,"CHEBI:50787","<small>L</small>-<i>erythro</i>-3-methylmalic acid",3,3,0,1,1,"CHEBI:52172",FALSE
"group_L2_55b2fe9b","small_molecule","group",2,"CHEBI:134226","β-<small>D</small>-Man<em>p</em>NAc-(1→3)-α-<small>L</small>-Fuc<em>p</em>NAc-(1→3)-α-<small>D</small>-Gal<em>p</em>NAc-(1→4)-α-<small>D</small>-Gal<em>p</em>O[CH<small><sub>2</sub></small>]<small><sub>5</sub></small>NH<small><sub>2</sub></small>",9,9,0,7,7,"CHEBI:135810|CHEBI:145417|CHEBI:231355|CHEBI:232616|CHEBI:34992",TRUE
"group_L2_55d24fd7","small_molecule","group",2,"UNK",NA,7,7,0,0,0,"",FALSE
"group_L2_561de855","disease_vs_normal","group",2,"UNK",NA,4,4,0,0,0,"",FALSE
"group_L2_56870e54","disease_vs_normal","group",4,"UNK",NA,71,71,0,0,0,"",FALSE
"group_L2_56fed3fb","disease_vs_normal","group",2,"UNK",NA,2,2,0,0,0,"",FALSE
"group_L2_5826a0bc","small_molecule","group",2,"CHEBI:50756","acridone",6,6,0,0,0,"",FALSE
"group_L2_58739949","disease_vs_normal","group",2,"UNK",NA,10,10,0,0,0,"",FALSE
"group_L2_58a64753","disease_vs_normal","group",2,"STR:colon_cancer_cell_line","colon cancer cell line",10,10,1,0,1,"STR:colon_cancer_cell_line",FALSE
"group_L2_58ceb048","disease_vs_normal","group",3,"UNK",NA,23,23,0,0,0,"",FALSE
"group_L2_591e7860","pathogen_or_aggregate_exposure","group",4,"UNK",NA,99,99,0,0,0,"",FALSE
"group_L2_596c0e81","pathogen_or_aggregate_exposure","group",3,"UNK",NA,103,103,0,0,0,"",FALSE
"group_L2_5a33f538","cytokine_stim","group",2,"STR:interferon gamma","Interferon gamma",3,3,0,1,1,"STR:ifn_g",FALSE
"group_L2_5a87013d","small_molecule","group",3,"CHEBI:63637","vemurafenib",17,17,0,1,1,"CHEBI:63637",FALSE
"group_L2_5bbd0eb1","disease_vs_normal","group",2,"UNK",NA,92,92,0,0,0,"",FALSE
"group_L2_5c110d9a","disease_vs_normal","group",2,"UNK",NA,23,23,0,0,0,"",FALSE
"group_L2_5c5943e9","disease_vs_normal","group",2,"MeSH:D001943","Breast Neoplasms",2,2,1,0,1,"STR:breast_cancer_cell_line_mda_mb_231",FALSE
"group_L2_5c8b879b","disease_vs_normal","group",2,"UNK",NA,6,6,0,0,0,"",FALSE
"group_L2_5cd7c92f","pathogen_or_aggregate_exposure","group",3,"STR:tuberculosis","Tuberculosis",88,88,0,0,0,"",FALSE
"group_L2_5d53080d","small_molecule","group",2,"UNK",NA,334,334,0,0,0,"",FALSE
"group_L2_5dcd1691","pathogen_or_aggregate_exposure","group",2,"UNK",NA,7,7,0,0,0,"",FALSE
"group_L2_5e70af3e","small_molecule","group",2,"STR:plus_tmp","plus tmp",5,5,0,1,1,"STR:plus_tmp",FALSE
"group_L2_5ea327bb","disease_vs_normal","group",3,"UNK",NA,12,12,0,0,0,"",FALSE
"group_L2_5edf016f","small_molecule","group",2,"CHEBI:30971","2<em>H</em>-azirine",12,12,0,1,1,"STR:treated_with_dox_for_24_hours",FALSE
"group_L2_5f09680b","disease_vs_normal","group",2,"UNK",NA,10,10,0,0,0,"",FALSE
"group_L2_5f54e110","disease_vs_normal","group",2,"UNK",NA,8,8,0,0,0,"",FALSE
"group_L2_5f78a9eb","disease_vs_normal","group",2,"UNK",NA,40,40,0,0,0,"",FALSE
"group_L2_604dc6bb","disease_vs_normal","group",2,"UNK",NA,3,3,0,0,0,"",FALSE
"group_L2_609381e3","small_molecule","group",2,"CHEBI:5070","flavanone",7,7,0,0,0,"",FALSE
"group_L2_60a304d3","small_molecule","group",2,"CHEBI:31932","Olmesartan medoxomil",22,22,0,0,0,"",FALSE
"group_L2_62b910a3","disease_vs_normal","group",2,"STR:pbmc","pbmc",51,51,1,0,1,"STR:pbmc",FALSE
"group_L2_630260d4","disease_vs_normal","group",2,"MeSH:D008281","Maine",4,4,0,0,0,"",FALSE
"group_L2_635ade37","small_molecule","group",2,"MeSH:D000981","Antiprotozoal Agents",6,6,0,1,1,"STR:rna",FALSE
"group_L2_6376c392","small_molecule","group",2,"CHEBI:50201","(<i>R</i>)-naringenin",2,2,0,1,1,"CHEBI:31638",FALSE
"group_L2_63a20e8f","small_molecule","group",2,"CHEBI:87197","dichlorophenyl dicarboximide fungicide",2,2,0,1,1,"CHEBI:39112",FALSE
"group_L2_63c5c4cd","small_molecule","group",2,"STR:rituximab","rituximab",2,2,0,0,0,"",FALSE
"group_L2_645d5b26","disease_vs_normal","group",2,"STR:colon_cancer_organoids","colon cancer organoids",2,2,1,0,1,"STR:colon_cancer_organoids",FALSE
"group_L2_6468dfe1","disease_vs_normal","group",3,"UNK",NA,8,8,0,0,0,"",FALSE
"group_L2_64816efc","pathogen_or_aggregate_exposure","group",2,"STR:hbv_infected_ayw","hbv-infected (ayw",12,12,0,1,1,"STR:hbv_infected_ayw",FALSE
"group_L2_658bfa31","small_molecule","group",2,"CHEBI:134210","(<i>R</i>)-laudanosine(1+)",4,4,0,4,4,"CHEBI:177833|STR:5_um_abiraterone_acetate|STR:5_um_abiraterone_acetate_and_30_nm_onvansertib|STR:auy922",TRUE
"group_L2_65a5f787","disease_vs_normal","group",14,"UNK",NA,365,365,0,0,0,"",FALSE
"group_L2_65b34df3","small_molecule","group",2,"STR:cfasn","cfasn",2,2,0,1,1,"STR:cfasn",FALSE
"group_L2_65fb2733","disease_vs_normal","group",2,"STR:breast_cancer_cell_line","breast cancer cell line",10,10,1,0,1,"STR:breast_cancer_cell_line",FALSE
"group_L2_66623462","small_molecule","group",2,"CHEBI:78105","dihexadecanoyl phosphatidic acid",2,2,0,0,0,"",FALSE
"group_L2_678eed74","disease_vs_normal","group",2,"UNK",NA,6,6,0,0,0,"",FALSE
"group_L2_67b5e85b","disease_vs_normal","group",2,"STR:bladder_cancer_tissue","bladder cancer tissue",2,2,1,0,1,"STR:bladder_cancer_tissue",FALSE
"group_L2_67dfc34e","disease_vs_normal","group",2,"STR:tnbc","tnbc",66,66,1,0,1,"STR:tnbc",FALSE
"group_L2_67ff9292","disease_vs_normal","group",2,"UNK",NA,12,12,0,0,0,"",FALSE
"group_L2_68130a3e","disease_vs_normal","group",2,"UNK",NA,6,6,0,0,0,"",FALSE
"group_L2_6850567a","small_molecule","group",2,"CHEBI:75599","EC 6.3.2.2 (glutamate—cysteine ligase) inhibitor",18,18,0,0,0,"",FALSE
"group_L2_68a37e4e","disease_vs_normal","group",3,"UNK",NA,156,156,0,0,0,"",FALSE
"group_L2_68f00f6e","disease_vs_normal","group",3,"UNK",NA,44,44,0,0,0,"",FALSE
"group_L2_690b0cf2","pathogen_or_aggregate_exposure","group",4,"UNK",NA,49,49,0,0,0,"",FALSE
"group_L2_697eb798","pathogen_or_aggregate_exposure","group",2,"UNK",NA,179,179,0,0,0,"",FALSE
"group_L2_6a1f1ddc","small_molecule","group",2,"CHEBI:136020","ornipressin",2,2,0,0,0,"",FALSE
"group_L2_6ad232cd","disease_vs_normal","group",2,"MeSH:D003149","Community Dentistry",6,6,1,0,1,"STR:colorectal_cancer_cell_line",FALSE
"group_L2_6ae2b9a7","disease_vs_normal","group",2,"UNK",NA,86,86,0,0,0,"",FALSE
"group_L2_6b13d3d5","pathogen_or_aggregate_exposure","group",2,"UNK",NA,3,3,0,0,0,"",FALSE
"group_L2_6b5286c6","small_molecule","group",2,"CHEBI:77092","fenbendazole",3,3,0,1,1,"CHEBI:77092",FALSE
"group_L2_6c28756d","small_molecule","group",2,"CHEBI:31638","fulvestrant",2,2,0,1,1,"STR:10_nm_fulvestrant_for_6_hours",FALSE
"group_L2_6c34e20c","disease_vs_normal","group",2,"UNK",NA,3,3,0,0,0,"",FALSE
"group_L2_6c84a0cf","pathogen_or_aggregate_exposure","group",3,"STR:sars-cov-2","SARS-CoV-2",30,30,0,1,1,"STR:sars_cov_2_infection_at_moi_1_during_24_h",FALSE
"group_L2_6c99a2da","small_molecule","group",2,"CHEBI:31638","fulvestrant",7,7,0,2,2,"CHEBI:31638|STR:10_nm_fulvestrant_for_6_hours",TRUE
"group_L2_6ca764ff","disease_vs_normal","group",2,"STR:tnbc","tnbc",2,2,1,0,1,"STR:tnbc",FALSE
"group_L2_6cf60c43","small_molecule","group",2,"STR:glup_peptide","glup peptide",3,3,0,1,1,"STR:glup_peptide",FALSE
"group_L2_6da7d6a7","disease_vs_normal","group",4,"STR:primary_colon_cancer_cell","primary colon cancer cell",24,24,1,0,1,"STR:primary_colon_cancer_cell",FALSE
"group_L2_6e5fef86","disease_vs_normal","group",2,"UNK",NA,5,5,0,0,0,"",FALSE
"group_L2_6fd092c4","small_molecule","group",2,"CHEBI:17234","glucose",9,9,0,1,1,"CHEBI:4167",FALSE
"group_L2_6ff46683","disease_vs_normal","group",2,"UNK",NA,15,15,0,0,0,"",FALSE
"group_L2_7091851b","disease_vs_normal","group",2,"UNK",NA,8,8,0,0,0,"",FALSE
"group_L2_714b8bb1","disease_vs_normal","group",2,"UNK",NA,38,38,0,0,0,"",FALSE
"group_L2_71a0557a","disease_vs_normal","group",2,"STR:multiple_sclerosis","multiple sclerosis",6,6,1,0,1,"STR:multiple_sclerosis",FALSE
"group_L2_7244c8de","small_molecule","group",3,"CHEBI:16579","anisole",37,37,0,2,2,"STR:10_nm_1|STR:1alpha",TRUE
"group_L2_7250faf9","disease_vs_normal","group",3,"UNK",NA,5,5,0,0,0,"",FALSE
"group_L2_72abf60a","disease_vs_normal","group",4,"MeSH:D011273","Pregnancy, Prolonged",45,45,3,0,3,"MeSH:D011471|STR:prostate_cancer_cell_lncap|STR:prostate_cancer_cells",TRUE
"group_L2_72c55da8","disease_vs_normal","group",2,"STR:carcinoma","carcinoma",4,4,1,0,1,"STR:carcinoma",FALSE
"group_L2_732a7d7e","disease_vs_normal","group",2,"STR:cd","cd",35,35,1,0,1,"STR:cd",FALSE
"group_L2_732dc58e","disease_vs_normal","group",5,"UNK",NA,18,18,0,0,0,"",FALSE
"group_L2_74b9387e","disease_vs_normal","group",3,"UNK",NA,3,3,0,0,0,"",FALSE
"group_L2_75369a0c","disease_vs_normal","group",2,"STR:glioblastoma_grade_iv","glioblastoma grade iv",10,10,1,0,1,"STR:glioblastoma_grade_iv",FALSE
"group_L2_76571cfc","disease_vs_normal","group",2,"UNK",NA,48,48,0,0,0,"",FALSE
"group_L2_76e193ad","disease_vs_normal","group",2,"UNK",NA,11,11,0,0,0,"",FALSE
"group_L2_76fe032b","disease_vs_normal","group",2,"UNK",NA,23,23,0,0,0,"",FALSE
"group_L2_778bb451","disease_vs_normal","group",2,"UNK",NA,40,40,0,0,0,"",FALSE
"group_L2_7817fc4e","disease_vs_normal","group",3,"UNK",NA,22,22,0,0,0,"",FALSE
"group_L2_78db42a7","disease_vs_normal","group",2,"STR:hcc","hcc",14,14,1,0,1,"STR:hcc",FALSE
"group_L2_78eb488a","small_molecule","group",2,"CHEBI:75928","(<i>S</i>)-2-hydroxyhexadecanoate",5,5,0,2,2,"CHEBI:64310|CHEBI:78543",TRUE
"group_L2_78fadcae","disease_vs_normal","group",2,"STR:human_prostate_cancer_cells","human prostate cancer cells",8,8,1,0,1,"STR:human_prostate_cancer_cells",FALSE
"group_L2_794a5609","small_molecule","group",3,"UNK",NA,11,11,0,0,0,"",FALSE
"group_L2_79a373b8","small_molecule","group",2,"CHEBI:45783","imatinib",28,28,0,0,0,"",FALSE
"group_L2_79f8f800","disease_vs_normal","group",2,"UNK",NA,5,5,0,0,0,"",FALSE
"group_L2_7a9237a6","disease_vs_normal","group",2,"UNK",NA,12,12,0,0,0,"",FALSE
"group_L2_7adbe814","disease_vs_normal","group",3,"UNK",NA,14,14,0,0,0,"",FALSE
"group_L2_7b9fa82b","disease_vs_normal","group",2,"STR:breast_cancer_cells","breast cancer cells",5,5,1,0,1,"STR:breast_cancer_cells",FALSE
"group_L2_7ba46773","disease_vs_normal","group",2,"UNK",NA,18,18,0,0,0,"",FALSE
"group_L2_7be44907","small_molecule","group",2,"CHEBI:42068","idarubicin",18,18,0,0,0,"",FALSE
"group_L2_7bec325e","pathogen_or_aggregate_exposure","group",2,"STR:tuberculosis","Tuberculosis",72,72,0,0,0,"",FALSE
"group_L2_7c1ff75e","disease_vs_normal","group",2,"STR:thyroid_cancer_cell_line","thyroid cancer cell line",5,5,1,0,1,"STR:thyroid_cancer_cell_line",FALSE
"group_L2_7c46d538","pathogen_or_aggregate_exposure","group",2,"UNK",NA,33,33,0,0,0,"",FALSE
"group_L2_7c5c5c59","disease_vs_normal","group",2,"MeSH:D008175","Lung Neoplasms",3,3,1,0,1,"MeSH:D008175",FALSE
"group_L2_7eea13e0","small_molecule","group",2,"CHEBI:134207","methylcytosine",3,3,0,3,3,"CHEBI:145365|CHEBI:91418|STR:pik_75",TRUE
"group_L2_7f5f2bff","pathogen_or_aggregate_exposure","group",2,"STR:candidemia","Candidemia",61,61,0,0,0,"",FALSE
"group_L2_7f6acc8d","small_molecule","group",2,"UNK",NA,4,4,0,0,0,"",FALSE
"group_L2_7fcab0a6","small_molecule","group",3,"UNK",NA,87,87,0,0,0,"",FALSE
"group_L2_7fe32352","small_molecule","group",2,"CHEBI:75597","dT<small><sub>8</sub></small>",3,3,0,1,1,"CHEBI:68647",FALSE
"group_L2_7ffa20cb","small_molecule","group",2,"CHEBI:35285","iminium betaine",2,2,0,1,1,"STR:5_aza_cdr",FALSE
"group_L2_80a60569","pathogen_or_aggregate_exposure","group",2,"UNK",NA,4,4,0,0,0,"",FALSE
"group_L2_814dd4dd","disease_vs_normal","group",2,"UNK",NA,10,10,0,0,0,"",FALSE
"group_L2_81a8f17a","small_molecule","group",2,"CHEBI:50924","sorafenib",3,3,0,0,0,"",FALSE
"group_L2_82e71b4e","small_molecule","group",2,"CHEBI:50756","acridone",7,7,0,3,3,"CHEBI:49603|CHEBI:49668|CHEBI:50924",TRUE
"group_L2_83128489","disease_vs_normal","group",2,"STR:hcc","hcc",109,109,1,0,1,"STR:hcc",FALSE
"group_L2_836060b0","small_molecule","group",2,"CHEBI:15647","leukotriene B<small><sub>4</sub></small>",7,7,0,1,1,"CHEBI:15647",FALSE
"group_L2_837de4ca","disease_vs_normal","group",4,"STR:breast_cancer_tissue","breast cancer tissue",35,35,1,0,1,"STR:breast_cancer_tissue",FALSE
