"cluster_id","agent_id","nome_llm","nome_vero","src","entity","scatta_llm","scatterebbe_vero","nel_deliverable"
"cgroup_L5_40923008","CHEBI:5855","ibuprofen","ibuprofen","STR","STR:jk7312as",FALSE,FALSE,FALSE
"cgroup_L5_4093d3f2","UNK",NA,NA,"COMBO","COMBO:gel+pma fn bmp",FALSE,FALSE,FALSE
"cgroup_L5_409d66d9","CHEBI:38545","rosuvastatin","rosuvastatin","STR","STR:rosu",FALSE,FALSE,FALSE
"cgroup_L5_40a04769","CHEBI:63628","tipranavir","tipranavir","onto","CHEBI:63628",FALSE,FALSE,FALSE
"cgroup_L5_40a99fa6","STR:lw-ha","LW-HA",NA,"STR","STR:lw_ha",FALSE,FALSE,FALSE
"cgroup_L5_40aa6672","MeSH:D006528","hepatocellular carcinoma","Carcinoma, Hepatocellular","STR","STR:matrigel_gfr_cryopreserved_hepatocytes",FALSE,FALSE,FALSE
"cgroup_L5_40ab305d","HGNC:16392","OSBPL5","OSBPL5","STR","STR:shlcn2_2",FALSE,FALSE,FALSE
"cgroup_L5_40b30bc9","CHEBI:9516","Thapsigargin","thapsigargin","STR","STR:t_5224",FALSE,FALSE,FALSE
"cgroup_L5_40b58f3b","NCBITaxon:1773","Mycobacterium tuberculosis",NA,"STR","STR:covid_19",FALSE,FALSE,FALSE
"cgroup_L5_40b95ce4","MeSH:D003922","Type 1 Diabetes Mellitus","Diabetes Mellitus, Type 1","STR","STR:subj_0028c054",FALSE,FALSE,FALSE
"cgroup_L5_40c1f050","STR:digestion","digestion",NA,"anchor","STR:digestion",TRUE,FALSE,FALSE
"cgroup_L5_40c83909","HGNC:6435","KRT18P2","KRT18P2","STR","STR:irradiated",FALSE,FALSE,FALSE
"cgroup_L5_40d8ed63","STR:case_tb","case (tb)",NA,"STR","STR:tb_13_months",FALSE,FALSE,FALSE
"cgroup_L5_40df8b54","HGNC:11006","SLC2A2","SLC2A2","STR","STR:siglut2",FALSE,FALSE,FALSE
"cgroup_L5_40e32b15","CHEBI:7852","oxycodone","oxycodone","STR","STR:oxy210",FALSE,FALSE,FALSE
"cgroup_L5_40e4c5af","HGNC:11766","TGFB1","TGFB1","STR","STR:tgfb_saracatanib",FALSE,FALSE,FALSE
"cgroup_L5_40e4d3c5","NCBITaxon:520","Bordetella pertussis",NA,"STR","STR:b_pertussis",FALSE,FALSE,FALSE
"cgroup_L5_40ec3b93","MeSH:D008175","lung cancer","Lung Neoplasms","STR","STR:milip_sirna",FALSE,FALSE,FALSE
"cgroup_L5_40eeed58","CHEBI:71418","triamcinolone acetonide","triamcinolone acetonide","onto","CHEBI:9667",FALSE,FALSE,FALSE
"cgroup_L5_40f4828c","CHEBI:17823","calcitriol","calcitriol","STR","STR:2_vitd",FALSE,FALSE,FALSE
"cgroup_L5_40f64a36","CHEBI:167629","JTE-607 dihydrochloride","JTE-607 dihydrochloride","onto","CHEBI:167629",FALSE,FALSE,FALSE
"cgroup_L5_40fa62a7","NCBITaxon:1773","Mycobacterium tuberculosis",NA,"STR","STR:rv_b97_visit_2b",FALSE,FALSE,FALSE
"cgroup_L5_40fb6027","CHEBI:145372","Gilteritinib","gilteritinib","STR","STR:pd7165",FALSE,FALSE,FALSE
"cgroup_L5_41056dd6","STR:pc-6500","PC-6500",NA,"anchor","STR:pc-6500",TRUE,FALSE,FALSE
"cgroup_L5_41090123","UNK",NA,NA,"STR","STR:sirnd3",FALSE,FALSE,FALSE
"cgroup_L5_41128bbe","MeSH:D000437","Alcohol Use Disorder","Alcoholism","STR","STR:alcoholusedisorder",FALSE,FALSE,FALSE
"cgroup_L5_4116e315","NCBITaxon:1773","Mycobacterium tuberculosis",NA,"STR","STR:3mpi_3mpi",FALSE,FALSE,FALSE
"cgroup_L5_4119876e","MeSH:D006528","hepatocellular carcinoma","Carcinoma, Hepatocellular","STR","STR:rs290488_c_t_heterozygote",FALSE,FALSE,FALSE
"cgroup_L5_411e38c3","HGNC:1852","CENPB","CENPB","STR","STR:ctcf_knockdown",FALSE,FALSE,FALSE
"cgroup_L5_411fa69e","HGNC:12345","TRR-TCG4-1","TRR-TCG4-1","STR","STR:med12_g44_mutant",FALSE,FALSE,FALSE
"cgroup_L5_412ea22d","NCBITaxon:287","Pseudomonas aeruginosa",NA,"STR","STR:pa103_infection",FALSE,FALSE,FALSE
"cgroup_L5_4132278e","CHEBI:81664","LL-37","LL-37","STR","STR:ll34_peptides_parent",FALSE,FALSE,FALSE
"cgroup_L5_4138c1bc","HGNC:12502","SUMO1","SUMO1","onto","HGNC:12621",FALSE,FALSE,FALSE
"cgroup_L5_413d7495","CHEBI:16916","oligosaccharide phosphate","oligosaccharide phosphate","onto","CHEBI:15553+CHEBI:26333",FALSE,FALSE,FALSE
"cgroup_L5_4144ba67","NCBITaxon:1313","Streptococcus pneumoniae",NA,"STR","STR:pneumococcus",FALSE,FALSE,FALSE
"cgroup_L5_4150c701","CHEBI:50385","hemin","hemin","STR","STR:hfn_bdc",FALSE,FALSE,FALSE
"cgroup_L5_416165a5","CHEBI:37537","Phorbol 12-myristate 13-acetate","phorbol 13-acetate 12-myristate","STR","STR:ze14_10",FALSE,FALSE,FALSE
"cgroup_L5_41667605","UNK",NA,NA,"STR","STR:circ_ctnnb1",FALSE,FALSE,FALSE
"cgroup_L5_4166ccb3","CHEBI:189662","XL413","XL413","onto","CHEBI:189662",FALSE,FALSE,FALSE
"cgroup_L5_41674036","CHEBI:50114","estrogen","estrogen","COMBO","COMBO:fulvestrant+nvp-cgm097 1 m",FALSE,FALSE,FALSE
"cgroup_L5_4168620b","UNK",NA,NA,"STR","STR:oaw226719_dp",FALSE,FALSE,FALSE
"cgroup_L5_416e5ebe","CHEBI:133901","3-aminobutyryl-CoA(3−)","3-aminobutyryl-CoA(3−)","onto","HGNC:17040",FALSE,FALSE,FALSE
"cgroup_L5_416eda38","HGNC:6356","KLHL5","KLHL5","onto","HGNC:11811",FALSE,FALSE,FALSE
"cgroup_L5_4172fbb8","MeSH:D012115","Residual Volume","Residual Volume","STR","STR:vhl_restoration",FALSE,FALSE,FALSE
"cgroup_L5_41757cf9","HGNC:6219","KCNA10","KCNA10","STR","STR:shcdk7_3",FALSE,FALSE,FALSE
"cgroup_L5_417c69a3","CHEBI:231324","BYL-719","alpelisib","onto","CHEBI:231324",FALSE,FALSE,FALSE
"cgroup_L5_417f27b0","STR:tumour","tumour",NA,"STR","STR:ovarian_high_grade_serous_carcinoma",FALSE,FALSE,FALSE
"cgroup_L5_418236e1","UNK",NA,NA,"STR","STR:bhlhe40_41_double_sirna",FALSE,FALSE,FALSE
"cgroup_L5_418d2e69","HGNC:9552","PSMC5","PSMC5","STR","STR:nu1039",FALSE,FALSE,FALSE
"cgroup_L5_418f9167","CHEBI:231299","3-deazaneplanocin A","3-Deazaneplanocin A","STR","STR:dznep",FALSE,FALSE,FALSE
"cgroup_L5_41937be7","HGNC:6845","MAP2K5","MAP2K5","STR","STR:shmek5_hairpin_1",FALSE,FALSE,FALSE
"cgroup_L5_419b7da8","HGNC:17620","NDEL1","NDEL1","STR","STR:mta1_knockout_4",FALSE,FALSE,FALSE
"cgroup_L5_419da6ad","HGNC:30765","TNIK","TNIK","STR","STR:hivep2_sirna",FALSE,FALSE,FALSE
"cgroup_L5_41a0abda","UNK",NA,NA,"onto","HGNC:3749",FALSE,FALSE,FALSE
"cgroup_L5_41a1aac6","HGNC:12774","WNT1","WNT1","STR","STR:medulloblastoma_wnt",FALSE,FALSE,FALSE
"cgroup_L5_41a21f15","STR:dcac50","dcac50",NA,"STR","STR:dcac50",FALSE,FALSE,FALSE
"cgroup_L5_41a4a41c","HGNC:11487","SYCP1","SYCP1","onto","HGNC:11467",FALSE,FALSE,FALSE
"cgroup_L5_41a8e47d","NCBITaxon:10535","Adenovirus",NA,"STR","STR:rb_binding_mutant_p300_binding_mutant",FALSE,FALSE,FALSE
"cgroup_L5_41a8f055","HGNC:11621","HNF1A","HNF1A","COMBO","COMBO:foxa3+hnf1a+prox1",FALSE,FALSE,FALSE
"cgroup_L5_41ac39ba","MeSH:D011471","prostate cancer","Prostatic Neoplasms","STR","STR:bone_metastatic_hormone_sensitive_prostate_cancer",FALSE,FALSE,FALSE
"cgroup_L5_41b72b63","STR:sars_cov_2_s_pseudovirions","sars-cov-2-s pseudovirions",NA,"STR","STR:sars_cov_2_s_pseudovirions",FALSE,FALSE,FALSE
"cgroup_L5_41c3d4c9","HGNC:16864","DLGAP5","DLGAP5","STR","STR:shdlgap5_1",FALSE,FALSE,FALSE
"cgroup_L5_41c74d15","HGNC:2750","DHX9","DHX9","STR","STR:sidhx9",FALSE,FALSE,FALSE
"cgroup_L5_41ca15c3","NCBITaxon:10310","herpes simplex virus 2",NA,"STR","STR:cst_i",FALSE,FALSE,FALSE
"cgroup_L5_41e3c5ca","NCBITaxon:1773","Mycobacterium tuberculosis",NA,"STR","STR:fever_post_vaccination",FALSE,FALSE,FALSE
"cgroup_L5_41ea9f96","HGNC:6770","SMAD4","SMAD4","STR","STR:smad4_sirna",FALSE,FALSE,FALSE
"cgroup_L5_41ecdd04","HGNC:13128","ZNF711","ZNF711","onto","HGNC:13128",FALSE,FALSE,FALSE
"cgroup_L5_41f0af2e","MeSH:D006528","hepatocellular carcinoma","Carcinoma, Hepatocellular","STR","STR:obese_non_diabetic",FALSE,FALSE,FALSE
"cgroup_L5_41f427b3","CHEBI:16943","(<i>R</i>)-2,4-dihydroxy-3-oxobutanoic acid","(<i>R</i>)-2,4-dihydroxy-3-oxobutanoic acid","STR","STR:afgf",FALSE,FALSE,FALSE
"cgroup_L5_41f7b088","CHEBI:50756","acridone","acridone","onto","CHEBI:49668",FALSE,FALSE,TRUE
"cgroup_L5_41fc693d","HGNC:11189","SOX1","SOX1","STR","STR:sox2_knockdown",FALSE,FALSE,FALSE
"cgroup_L5_41fc7d04","STR:p_gingivalis_33277_omvs","p. gingivalis 33277 omvs",NA,"STR","STR:p_gingivalis_33277_omvs",FALSE,FALSE,FALSE
"cgroup_L5_41fdaf0c","MeSH:D006816","Huntington's Disease","Huntington Disease","STR","STR:progerin_overexpression",FALSE,FALSE,FALSE
"cgroup_L5_420c8102","HGNC:8062","NUP153","NUP153","onto","HGNC:8062",FALSE,FALSE,FALSE
"cgroup_L5_420d3571","HGNC:18318","ASXL1","ASXL1","STR","STR:asxl1_mt_2",FALSE,FALSE,FALSE
"cgroup_L5_42154eb9","HGNC:13160","ZNF85","ZNF85","STR","STR:shatg7_1",FALSE,FALSE,FALSE
"cgroup_L5_422ab915","MeSH:D011471","Prostate Cancer","Prostatic Neoplasms","STR","STR:myc_enhancer",FALSE,FALSE,FALSE
"cgroup_L5_422b7490","CHEBI:34578","Bisphenol A diglycidyl ether","Bisphenol A diglycidyl ether","STR","STR:badge",FALSE,FALSE,FALSE
"cgroup_L5_4237c4e2","MeSH:D000544","Alzheimer Disease","Alzheimer Disease","onto","MeSH:D000544",FALSE,FALSE,FALSE
"cgroup_L5_4239f307","HGNC:3542","F5","F5","STR","STR:etv1",FALSE,FALSE,FALSE
"cgroup_L5_423a92db","HGNC:10991","SLC25A5","SLC25A5","onto","HGNC:10991",FALSE,FALSE,FALSE
"cgroup_L5_42445ae3","CHEBI:29699","tunicamycin","tunicamycin","STR","STR:sec23b_tunica",FALSE,FALSE,FALSE
"cgroup_L5_4248bd06","HGNC:12588","UQCRFS1P1","UQCRFS1P1","STR","STR:sirnas_targeting_upf1",FALSE,FALSE,FALSE
"cgroup_L5_42507159","STR:nist","NIST",NA,"STR","STR:nist",FALSE,FALSE,FALSE
"cgroup_L5_425b2828","HGNC:25966","ESRP1","ESRP1","onto","HGNC:25966",FALSE,FALSE,FALSE
"cgroup_L5_4268ef4a","NCBITaxon:329641","Human bocavirus",NA,"STR","STR:boca",FALSE,FALSE,FALSE
"cgroup_L5_427e9c04","STR:exercise","exercise",NA,"STR","STR:habitually_exercising",FALSE,FALSE,FALSE
"cgroup_L5_4284c1d9","STR:allogeneic mature modc-expanded ntreg","Allogeneic mature moDC-expanded nTreg",NA,"STR","STR:allogeneic_mature_modc_expanded_ntreg",FALSE,FALSE,FALSE
"cgroup_L5_4286fd78","MeSH:D016898","Interferon-alpha","Interferon-alpha","STR","STR:ifna",FALSE,FALSE,FALSE
"cgroup_L5_4290da61","CHEBI:28640","lipoteichoic acid","lipoteichoic acid","onto","CHEBI:73572",FALSE,FALSE,FALSE
"cgroup_L5_4291d0d7","HGNC:50698","ZFPM2-AS1","ZFPM2-AS1","STR","STR:si_zfpm2_as1",FALSE,FALSE,FALSE
"cgroup_L5_42997e19","MeSH:D010051","ovarian cancer","Ovarian Neoplasms","STR","STR:sil3_sirna",FALSE,FALSE,FALSE
"cgroup_L5_429bcc65","CHEBI:7896","palmitate","hexadecanoate","STR","STR:r309_vcs",FALSE,FALSE,FALSE
"cgroup_L5_42a14030","HGNC:4802","HADHAP1","HADHAP1","COMBO","COMBO:etoposide-induced senescence+sibdnf",FALSE,FALSE,FALSE
"cgroup_L5_42a14362","HGNC:11957","MED12","MED12","COMBO","COMBO:doxycycline+med12",FALSE,FALSE,FALSE
"cgroup_L5_42a44635","MeSH:D009369","cancer","Neoplasms","STR","STR:tumor_recurrence_1_year_yes",FALSE,FALSE,FALSE
"cgroup_L5_42a58110","STR:proliferation-associated protein 1","proliferation-associated protein 1",NA,"STR","STR:part1_knockdown",FALSE,FALSE,FALSE
"cgroup_L5_42a751b4","MeSH:D064726","triple-negative breast cancer","Triple Negative Breast Neoplasms","STR","STR:tnbc",FALSE,FALSE,FALSE
"cgroup_L5_42a8583b","HGNC:3495","ETV6","ETV6","STR","STR:etv6_ncoa2_notch1_l1601p",FALSE,FALSE,FALSE
"cgroup_L5_42aa6355","HGNC:16230","ZCCHC3","ZCCHC3","STR","STR:shjmjd2c",FALSE,FALSE,FALSE
"cgroup_L5_42b11b3f","UNK",NA,NA,"STR","STR:recurrence_who_ii",FALSE,FALSE,FALSE
"cgroup_L5_42b2691a","NCBITaxon:3052230","Hepatitis C virus",NA,"STR","STR:1296e",FALSE,FALSE,FALSE
"cgroup_L5_42b3f37a","HGNC:25477","DET1","DET1","STR","STR:sizc3h4",FALSE,FALSE,FALSE
"cgroup_L5_42b77298","MeSH:D002289","non-small cell lung carcinoma","Carcinoma, Non-Small-Cell Lung","STR","STR:non_small_lung_cancer",FALSE,FALSE,FALSE
"cgroup_L5_42c9505b","NCBITaxon:199","Campylobacter concisus",NA,"onto","NCBITaxon:199",FALSE,FALSE,FALSE
"cgroup_L5_42d59c0f","MeSH:D003922","Type 1 Diabetes Mellitus","Diabetes Mellitus, Type 1","STR","STR:subj_0028c054",FALSE,FALSE,FALSE
"cgroup_L5_42dbb04d","STR:vivit","VIVIT",NA,"STR","STR:vivit",FALSE,FALSE,FALSE
"cgroup_L5_42e0eb49","CHEMBL:CHEMBL1743087","VEDOLIZUMAB",NA,"onto","CHEMBL:CHEMBL1743087",FALSE,FALSE,FALSE
"cgroup_L5_42e2dc84","MeSH:D015179","colorectal cancer","Colorectal Neoplasms","STR","STR:colorectal_cancer",FALSE,FALSE,FALSE
"cgroup_L5_42e8d36e","STR:urban particulate matter","Urban Particulate Matter",NA,"STR","STR:urban_particulate_matter",FALSE,FALSE,FALSE
"cgroup_L5_42f0c494","STR:her2","her2",NA,"STR","STR:her2",FALSE,FALSE,FALSE
"cgroup_L5_42f3a142","UNK",NA,NA,"STR","STR:idiopathic_gastroparetics",FALSE,FALSE,FALSE
"cgroup_L5_42fb59a5","MeSH:D015470","acute myeloid leukemia","Leukemia, Myeloid, Acute","onto","CHEBI:39026+CHEBI:60151",FALSE,FALSE,FALSE
"cgroup_L5_42fc8ebe","MeSH:D000077192","lung adenocarcinoma","Adenocarcinoma of Lung","STR","STR:stage_i_iv_disease",FALSE,FALSE,FALSE
"cgroup_L5_42fd9926","CHEBI:6801","metformin","metformin","COMBO","COMBO:fk866+metformin",FALSE,FALSE,FALSE
"cgroup_L5_430f9cc9","HGNC:10862","ST3GAL1","ST3GAL1","STR","STR:sf3b1k700e_overexpression",FALSE,FALSE,FALSE
"cgroup_L5_4319732d","CHEBI:231683","Anakinra","Anakinra","anchor","CHEBI:231683",TRUE,TRUE,FALSE
"cgroup_L5_4319a044","UNK",NA,NA,"STR","STR:developmental_dysplasia_hip_ddh",FALSE,FALSE,FALSE
"cgroup_L5_431aac31","MeSH:D000073358","Mycobacterium abscessus","Mycobacterium abscessus","onto","NCBITaxon:36809",FALSE,FALSE,FALSE
"cgroup_L5_431c9aa7","HGNC:5438","IFNG","IFNG","COMBO","COMBO:ifn gamma+lps",FALSE,FALSE,FALSE
"cgroup_L5_4322d2fc","MeSH:D004670","Encephalitis, California","Encephalitis, California","STR","STR:oa_3_mrna",FALSE,FALSE,FALSE
"cgroup_L5_4328fc2d","CHEBI:16412","Lipopolysaccharide","lipopolysaccharide","STR","STR:mir_200b_3p",FALSE,FALSE,FALSE
"cgroup_L5_433a04e9","UNK",NA,NA,"STR","STR:group_3_ph",FALSE,FALSE,FALSE
"cgroup_L5_433a086f","HGNC:10447","RRAS","RRAS","STR","STR:shdcbld2",FALSE,FALSE,FALSE
"cgroup_L5_433fd315","HGNC:11824","TINF2","TINF2","STR","STR:txn1_rnp",FALSE,FALSE,FALSE
"cgroup_L5_4340c88d","UNK",NA,NA,"STR","STR:fd10",FALSE,FALSE,FALSE
"cgroup_L5_4348259b","MeSH:D014612","vaccine","Vaccines","anchor","MeSH:D014612",TRUE,FALSE,FALSE
"cgroup_L5_43484662","STR:case_tb","case (tb)",NA,"STR","STR:tb_11_months",FALSE,FALSE,FALSE
"cgroup_L5_434b0caf","CHEBI:747353","darolutamide","darolutamide","STR","STR:dt061",FALSE,FALSE,FALSE
"cgroup_L5_434d1ead","HGNC:10977","SLC24A3","SLC24A3","STR","STR:bktrna1_knockout",FALSE,FALSE,FALSE
"cgroup_L5_434f8f3b","MeSH:D015212","inflammatory bowel disease","Inflammatory Bowel Diseases","STR","STR:inflamed",FALSE,FALSE,FALSE
"cgroup_L5_43518dc1","CHEBI:90879","Tipiracil","tipiracil","onto","CHEBI:90879",FALSE,FALSE,FALSE
"cgroup_L5_4352b18a","STR:methyltransferase like 6","methyltransferase like 6",NA,"onto","HGNC:28343",FALSE,FALSE,FALSE
"cgroup_L5_435ee073","HGNC:11766","TGFB1","TGFB1","STR","STR:activation_polarization_towards_itreg",FALSE,FALSE,FALSE
"cgroup_L5_435f5a42","HGNC:5959","ELP1","ELP1","onto","HGNC:5959",FALSE,FALSE,FALSE
"cgroup_L5_4361da4c","STR:pikfyve_aso","pikfyve aso",NA,"STR","STR:pikfyve_aso",FALSE,FALSE,FALSE
"cgroup_L5_4363fcd9","HGNC:16400","NLRP3","NLRP3","COMBO","COMBO:pelo+rnasei",FALSE,FALSE,FALSE
"cgroup_L5_4366cf15","HGNC:11999","TP53BP1","TP53BP1","STR","STR:shtmed9",FALSE,FALSE,FALSE
"cgroup_L5_4368ea68","STR:sessile_serrated_polyp","sessile serrated polyp",NA,"anchor","STR:sessile_serrated_polyp",TRUE,FALSE,FALSE
"cgroup_L5_436dd07d","HGNC:13502","ZNF287","ZNF287","COMBO","COMBO:sizfx+siznf593",FALSE,FALSE,FALSE
"cgroup_L5_438449db","HGNC:17869","AFF4","AFF4","STR","STR:aff4_shrna_knockdown",FALSE,FALSE,FALSE
"cgroup_L5_438c76a9","CHEBI:135899","atosiban","atosiban","onto","CHEBI:135899",FALSE,FALSE,FALSE
"cgroup_L5_438d2c78","CHEBI:82720","empagliflozin","empagliflozin","onto","CHEBI:82720",FALSE,FALSE,FALSE
"cgroup_L5_4399f313","UNK",NA,NA,"STR","STR:epilepsy",FALSE,FALSE,FALSE
"cgroup_L5_43a9cddb","MeSH:D018979","inclusion body myositis","Myositis, Inclusion Body","STR","STR:myositis_ibm",FALSE,FALSE,FALSE
"cgroup_L5_43a9f988","UNK",NA,NA,"STR","STR:300_nm_rbn012397",FALSE,FALSE,FALSE
"cgroup_L5_43ab8b04","STR:training","training",NA,"STR","STR:trained",FALSE,FALSE,FALSE
"cgroup_L5_43ac4b5f","CHEBI:22984","calcium","calcium atom","STR","STR:high_ramp_pacing",FALSE,FALSE,FALSE
"cgroup_L5_43aec5dc","MeSH:D003110","colon cancer","Colonic Neoplasms","STR","STR:kd8114",FALSE,FALSE,FALSE
"cgroup_L5_43b8f5bd","MeSH:D011839","ionizing radiation","Radiation, Ionizing","STR","STR:boost_mai",FALSE,FALSE,FALSE
"cgroup_L5_43b9e0a5","MeSH:D002294","Carcinoma, Squamous Cell","Carcinoma, Squamous Cell","onto","MeSH:D052161",FALSE,FALSE,FALSE
"cgroup_L5_43bc3279","STR:notch 1","Notch 1",NA,"STR","STR:lenti_nicd3",FALSE,FALSE,FALSE
"cgroup_L5_43c324d2","CHEBI:133661","hyocholate","hyocholate","STR","STR:shcdk7_1",FALSE,FALSE,FALSE
"cgroup_L5_43c5be93","HGNC:7553","MYC","MYC","STR","STR:pik3cd_deficiency",FALSE,FALSE,FALSE
"cgroup_L5_43d7dfe2","STR:fam83h antisense rna 1","FAM83H antisense RNA 1",NA,"STR","STR:fam83h_as1_sirna2",FALSE,FALSE,FALSE
"cgroup_L5_43daa0dd","CHEBI:133900","14(<i>R</i>),15(<i>S</i>)-DiHPETE(1−)","14(<i>R</i>),15(<i>S</i>)-DiHPETE(1−)","onto","HGNC:8941",FALSE,FALSE,FALSE
"cgroup_L5_43de998c","HGNC:44297","LINC00644","LINC00644","onto","HGNC:43944",FALSE,FALSE,FALSE
"cgroup_L5_43e26aa8","HGNC:7656","NCAM1","NCAM1","STR","STR:sh_ncam1",FALSE,FALSE,FALSE
"cgroup_L5_43f833c2","HGNC:6353","KLHL2","KLHL2","STR","STR:2_klf4_overexpression",FALSE,FALSE,FALSE
"cgroup_L5_43fa0fa9","STR:cm-mlkl","CM-MLKL",NA,"STR","STR:cm_mlkl",FALSE,FALSE,FALSE
"cgroup_L5_43faeed0","CHEBI:68534","Enzalutamide","enzalutamide","STR","STR:chemo",FALSE,FALSE,FALSE
"cgroup_L5_43fca0e6","CHEBI:167830","isorhapontigenin","isorhapontigenin","onto","CHEBI:167830",FALSE,FALSE,FALSE
"cgroup_L5_440bbce0","STR:col1 coated surface","COL1 coated surface",NA,"STR","STR:col1_coated_surface",FALSE,FALSE,FALSE
"cgroup_L5_440dc18e","HGNC:30858","EFTUD2","EFTUD2","STR","STR:eftud2_overexpression",FALSE,FALSE,FALSE
"cgroup_L5_4414b1f2","NCBITaxon:485","Neisseria gonorrhoeae",NA,"STR","STR:bacteria_supernatants",FALSE,FALSE,FALSE
"cgroup_L5_44152aca","STR:bay_4931_200nm","bay-4931 200nm",NA,"STR","STR:bay_4931",FALSE,FALSE,FALSE
"cgroup_L5_441bae19","MeSH:D003922","Diabetes Mellitus, Type 1","Diabetes Mellitus, Type 1","STR","STR:renal_function_decliner",FALSE,FALSE,FALSE
"cgroup_L5_441be4a1","HGNC:11765","TGFA","TGFA","onto","HGNC:11765",FALSE,FALSE,FALSE
"cgroup_L5_4423f443","CHEBI:8207","(+)-pilocarpine","(+)-pilocarpine","anchor","CHEBI:8207",TRUE,TRUE,FALSE
"cgroup_L5_4429ef8b","STR:sirna itga3","siRNA ITGA3",NA,"onto","HGNC:6139",FALSE,FALSE,FALSE
"cgroup_L5_442bfa6a","STR:pci_restenosis","pci_restenosis",NA,"anchor","STR:pci_restenosis",TRUE,FALSE,FALSE
"cgroup_L5_44308467","MeSH:D008175","lung cancer","Lung Neoplasms","STR","STR:siraver1",FALSE,FALSE,FALSE
"cgroup_L5_44337cb2","MeSH:D011839","ionizing radiation","Radiation, Ionizing","STR","STR:0_5_gy",FALSE,FALSE,FALSE
"cgroup_L5_4436635a","HGNC:16507","SYNPR","SYNPR","STR","STR:mcu_kd",FALSE,FALSE,FALSE
"cgroup_L5_44399d91","MeSH:D003424","Crohn's disease","Crohn Disease","STR","STR:crohn_s_disease_perifistule",FALSE,FALSE,FALSE
"cgroup_L5_443e4f12","STR:gsk595_ic50_10_days","gsk595 ic50 10 days",NA,"STR","STR:gsk595",FALSE,FALSE,FALSE
"cgroup_L5_44420e6e","NCBITaxon:851","fusobacteriumnucleatum",NA,"onto","NCBITaxon:851",FALSE,FALSE,FALSE
"cgroup_L5_444802d8","MeSH:D018281","intrahepatic cholangiocarcinoma","Cholangiocarcinoma","onto","MeSH:D018281",FALSE,TRUE,FALSE
"cgroup_L5_444df9bf","HGNC:3169","S1PR2","S1PR2","onto","HGNC:3113",FALSE,FALSE,FALSE
"cgroup_L5_444e7fc2","NCBITaxon:11309","influenza virus",NA,"onto","NCBITaxon:10359",FALSE,FALSE,TRUE
"cgroup_L5_444fd001","CHEBI:133900","14(<i>R</i>),15(<i>S</i>)-DiHPETE(1−)","14(<i>R</i>),15(<i>S</i>)-DiHPETE(1−)","STR","STR:atm_inhibitor",FALSE,FALSE,FALSE
"cgroup_L5_4450b702","HGNC:44320","LINC01530","LINC01530","STR","STR:tlusc5",FALSE,FALSE,FALSE
"cgroup_L5_446046b1","HGNC:14917","TAS2R9","TAS2R9","STR","STR:ogt_knockdown",FALSE,FALSE,FALSE
"cgroup_L5_4463ccf2","MeSH:D011371","Hutchinson-Gilford Progeria Syndrome","Progeria","STR","STR:hgps_phenotype_3",FALSE,FALSE,FALSE
"cgroup_L5_446bfaf2","HGNC:17879","CENPL","CENPL","STR","STR:lin28b",FALSE,FALSE,FALSE
"cgroup_L5_4472e1e0","STR:decellularized extracellular matrix","decellularized extracellular matrix",NA,"STR","STR:decm",FALSE,FALSE,FALSE
"cgroup_L5_4476fc37","NCBITaxon:2697049","SARS-CoV-2",NA,"STR","STR:cov2",FALSE,FALSE,FALSE
"cgroup_L5_4485ee98","CHEBI:123456","N-ethyl-2-[(2R,3R,6S)-3-[(4-fluorophenyl)sulfonylamino]-2-(hydroxymethyl)-3,6-dihydro-2H-pyran-6-yl]acetamide","N-ethyl-2-[(2R,3R,6S)-3-[(4-fluorophenyl)sulfonylamino]-2-(hydroxymethyl)-3,6-dihydro-2H-pyran-6-yl]acetamide","onto","CHEBI:231324",FALSE,FALSE,FALSE
"cgroup_L5_44887a54","MeSH:D009402","Nephrosis, Lipoid","Nephrosis, Lipoid","onto","MeSH:D009402",FALSE,FALSE,FALSE
"cgroup_L5_44910938","HGNC:26052","INTS11","INTS11","COMBO","COMBO:dtagv-1+texo",FALSE,FALSE,FALSE
"cgroup_L5_44925d4e","CHEBI:143114","CCT251545","CCT251545","onto","CHEBI:143114",FALSE,FALSE,FALSE
"cgroup_L5_44930006","MeSH:D009369","cancer","Neoplasms","STR","STR:tumor_recurrence_1_year",FALSE,FALSE,FALSE
"cgroup_L5_4498a907","CHEBI:62880","veliparib","veliparib","anchor","CHEBI:62880",TRUE,TRUE,FALSE
"cgroup_L5_44a8a416","STR:post-exercise","Post-exercise",NA,"anchor","STR:post-exercise",TRUE,FALSE,FALSE
"cgroup_L5_44b3289d","STR:hnf1 homeobox a","HNF1 homeobox A",NA,"STR","STR:hnf1alpha_sirna",FALSE,FALSE,FALSE
"cgroup_L5_44b504cc","HGNC:6326","KIFC3","KIFC3","STR","STR:ku70_mu",FALSE,FALSE,FALSE
"cgroup_L5_44bce0a2","HGNC:9043","PLAA","PLAA","STR","STR:braf_v600e",FALSE,FALSE,FALSE
"cgroup_L5_44bdccce","HGNC:37824","LSINCT5","LSINCT5","STR","STR:si_rab23_9_2",FALSE,FALSE,FALSE
"cgroup_L5_44c935ba","STR:skin_tumor","skin tumor",NA,"STR","STR:melanoma_iiia",FALSE,FALSE,FALSE
"cgroup_L5_44d716b5","HGNC:1101","BRCA2","BRCA2","STR","STR:tip60_sirna",FALSE,FALSE,FALSE
