"cluster_id","study_id","gen_trattato","gen_controllo","stato","trattato","controllo"
"cgroup_L5_c0d1d837","GSE123766",FALSE,FALSE,"trattamento","Enzalutamide ; treatment=Enzalutamide ; time(hours)=120","Vehicle ; treatment=Vehicle ; time(hours)=120"
"cgroup_L5_930c8dcf","GSE123766",FALSE,FALSE,"trattamento","DHT ; treatment=DHT ; time(hours)=120","Vehicle ; treatment=Vehicle ; time(hours)=120"
"cgroup_L5_c0d1d837","GSE123766",FALSE,FALSE,"trattamento","Enzalutamide ; treatment=Enzalutamide ; time(hours)=120","Vehicle ; treatment=Vehicle ; time(hours)=120"
"cgroup_L5_b9c77320","GSE124118",FALSE,FALSE,"trattamento","HFF-1, HIV-1, 4 hours post-infection ; cell_line=HFF-1 ; infection_status=4hpi","HFF-1, mock infection ; cell_line=HFF-1 ; infection_"
"cgroup_L5_b9c77320","GSE124118",FALSE,FALSE,"trattamento","HFF-1, HIV-1, 8 hours post-infection ; cell_line=HFF-1 ; infection_status=8hpi","HFF-1, mock infection ; cell_line=HFF-1 ; infection_"
"cgroup_L5_b9c77320","GSE124118",FALSE,FALSE,"trattamento","MRC-5, HIV-1, 4 hours post-infection ; cell_line=MRC-5 ; infection_status=4hpi","MRC-5, mock infection ; cell_line=MRC-5 ; infection_"
"cgroup_L5_b9c77320","GSE124118",FALSE,FALSE,"trattamento","MRC-5, HIV-1, 8 hours post-infection ; cell_line=MRC-5 ; infection_status=8hpi","MRC-5, mock infection ; cell_line=MRC-5 ; infection_"
"cgroup_L5_f97e50de","GSE124450",FALSE,FALSE,"trattamento","Crizotinib 500 nM ; treatment=crizotinib","Control ; treatment=control"
"cgroup_L5_c040a36d","GSE124453",FALSE,FALSE,"trattamento","Clear Cell Renal cell carcinoma ; disease_state=Clear Cell Renal cell carcinom","Adjacent Normal Tissue ; disease_state=adjacent norm"
"cgroup_L5_12228932","GSE124586",FALSE,FALSE,"trattamento","EGF-treated HTR-8/SVneo cells ; treatment=EGF","Untreated HTR-8/SVneo cells ; treatment=untreated"
"cgroup_L5_8a54ddd6","GSE124622",FALSE,FALSE,"trattamento","Adriamycin-treated Podocytes ; treatment=Adriamycin","Untreated Podocytes ; treatment=none"
"cgroup_L5_90db4e34","GSE124704",FALSE,FALSE,"trattamento","LuCaP 35CR-ENZR SPT End of Study (EOS) ; cell_line=LuCaP 35CR-ENZR ; treatment","LuCaP 35CR-ENZR Control End of Study (EOS) ; cell_li"
"cgroup_L5_90db4e34","GSE124704",FALSE,FALSE,"trattamento","LuCaP 35CR-ENZR SPT Day 5 (D5) ; cell_line=LuCaP 35CR-ENZR ; treatment=supraph","LuCaP 35CR-ENZR Control Day 5 (D5) ; cell_line=LuCaP"
"cgroup_L5_90db4e34","GSE124704",FALSE,FALSE,"trattamento","LuCaP 77CR-ENZR SPT Day 5 (D5) ; cell_line=LuCaP 77CR-ENZR ; treatment=supraph","LuCaP 77CR-ENZR Control Day 5 (D5) ; cell_line=LuCaP"
"cgroup_L5_90db4e34","GSE124704",FALSE,FALSE,"trattamento","LuCaP 96CR-ENZR SPT Day 5 (D5) ; cell_line=LuCaP 96CR-ENZR ; treatment=supraph","LuCaP 96CR-ENZR Control Day 5 (D5) ; cell_line=LuCaP"
"cgroup_L5_90db4e34","GSE124704",FALSE,FALSE,"trattamento","LuCaP 96CR-ENZR SPT End of Study (EOS) ; cell_line=LuCaP 96CR-ENZR ; treatment","LuCaP 96CR-ENZR Control End of Study (EOS) ; cell_li"
"cgroup_L5_9bdf0dcb","GSE124810",FALSE,FALSE,"trattamento","IFNa treated ; treatment=IFNa","Vehicle control ; treatment=vehicle"
"cgroup_L5_3be7454c","GSE124810",FALSE,FALSE,"trattamento","IFNα stimulated ; treatment=IFNα","Vehicle control ; treatment=vehicle"
"cgroup_L5_6b7b8076","GSE124841",FALSE,FALSE,"trattamento","Papillary Thyroid Cancer Tissue ; disease_state=papillary thyroid cancer ; cel","Adjacent Normal Tissue ; disease_state=normal ; cell"
"cgroup_L5_9bb4734d","GSE124939",FALSE,FALSE,"trattamento","Normal IFNb control_1 ; disease_state=normal ; treatment=IFNb","Normal control control_1 ; disease_state=normal ; tr"
"cgroup_L5_87c40ebb","GSE124939",FALSE,FALSE,"trattamento","Normal IFNg control_1 ; disease_state=normal ; treatment=IFNg","Normal control control_1 ; disease_state=normal ; tr"
"cgroup_L5_87c40ebb","GSE124939",FALSE,FALSE,"trattamento","Normal IFNg control_4 ; disease_state=normal ; treatment=IFNg","Normal control control_1 ; disease_state=normal ; tr"
"cgroup_L5_87c40ebb","GSE124939",FALSE,FALSE,"trattamento","Normal IFNg control_5 ; disease_state=normal ; treatment=IFNg","Normal control control_1 ; disease_state=normal ; tr"
"cgroup_L5_e294a3bc","GSE124979",FALSE,FALSE,"trattamento","DRB-treated ; treatment=DRB ; cell_type_or_line_raw=TIG-1 ; tissue=lung","Control (vehicle) ; treatment=vehicle_only ; cell_ty"
"cgroup_L5_930c8dcf","GSE125014",FALSE,FALSE,"trattamento","LNCaP + DHT ; treatment=DHT","LNCaP + Vehicle ; control=Vehicle"
"cgroup_L5_930c8dcf","GSE125014",FALSE,FALSE,"trattamento","LNCaP + DHT ; treatment=DHT","LNCaP + Vehicle ; control=Vehicle"
"cgroup_L5_b0066299","GSE125022",FALSE,FALSE,"trattamento","Keloid fibroblast ; disease_state=keloid ; cell_type=Keloid fibroblast ; tissu","Normal fibroblast ; disease_state=normal ; cell_type"
"cgroup_L5_3a0a595f","GSE125035",FALSE,FALSE,"trattamento","dasatinib-treated CVCL_M258 ; treatment=dasatinib ; cell_line=CVCL_M258","untreated CVCL_M258 ; treatment=none ; cell_line=CVC"
"cgroup_L5_fea19ca0","GSE125066",FALSE,FALSE,"trattamento","IFN-β treated ; Treatment=IFN-β","Untreated control ; Treatment=Untreated"
"cgroup_L5_fea19ca0","GSE125066",FALSE,FALSE,"trattamento","Wild-type T. gondii + IFN-β ; Treatment=Wild-type T. gondii + IFN-β","Untreated control ; Treatment=Untreated"
"cgroup_L5_1e8a735e","GSE125218",FALSE,FALSE,"trattamento","HEK293T_Thapsigargin ; treatment=Thapsigargin ; cell_line=HEK293T","HEK293T_DMSO ; treatment=DMSO ; cell_line=HEK293T"
"cgroup_L5_d411c435","GSE125218",FALSE,FALSE,"trattamento","HEK293T_Tunicamycin ; treatment=Tunicamycin ; cell_line=HEK293T","HEK293T_DMSO ; treatment=DMSO ; cell_line=HEK293T"
"cgroup_L5_721184e6","GSE125245",FALSE,FALSE,"trattamento","DU145 cells treated with THZ1 ; cell_line=DU145 ; treatment=THZ1","DU145 cells treated with DMSO ; cell_line=DU145 ; tr"
"cgroup_L5_721184e6","GSE125245",FALSE,FALSE,"trattamento","LNCaP cells with AR stimulation in presence of THZ1 ; cell_line=LNCaP ; treatm","LNCaP cells treated with DMSO ; cell_line=LNCaP ; tr"
"cgroup_L5_721184e6","GSE125245",FALSE,FALSE,"trattamento","LNCaP cells treated with THZ1 ; cell_line=LNCaP ; treatment=THZ1","LNCaP cells treated with DMSO ; cell_line=LNCaP ; tr"
"cgroup_L5_721184e6","GSE125245",FALSE,FALSE,"trattamento","VCaP cells treated with THZ1 ; cell_line=VCaP ; treatment=THZ1","VCaP cells treated with DMSO ; cell_line=VCaP ; trea"
"cgroup_L5_c548d053","GSE125342",FALSE,FALSE,"trattamento","LPS ; treatment=LPS ; cell_type=Caco-2 ; passage=20-40","Control ; treatment=control ; cell_type=Caco-2 ; pas"
"cgroup_L5_469db990","GSE125342",FALSE,FALSE,"trattamento","NaHS ; treatment=NaHS ; cell_type=Caco-2 ; passage=20-40","Control ; treatment=control ; cell_type=Caco-2 ; pas"
"cgroup_L5_dc7451b1","GSE125437",FALSE,FALSE,"trattamento","RS411 cells treated with EPZ-5676 ; cell_line=RS411 ; treatment=EPZ-5676","RS411 cells treated with DMSO ; cell_line=RS411 ; tr"
"cgroup_L5_4041e3af","GSE125518",FALSE,FALSE,"trattamento","GSK-J4 treated ; treatment=GSK-J4 ; dose=6.2 mM ; duration=24 h","DMSO control ; treatment=DMSO ; duration=24 h"
"cgroup_L5_2ec87595","GSE125525",FALSE,FALSE,"trattamento","HepG2 cells treated with metformin ; treatment=metformin ; cell_line=HepG2","Untreated HepG2 cells ; treatment=none ; cell_line=H"
"cgroup_L5_2e16719f","GSE125577",FALSE,FALSE,"trattamento","HIBEC P4-6 TGFb stimulated ; treatment=TGFb ; cell_context=HIBEC P4-6","HIBEC P4-6 Vehicle Control ; treatment=Vehicle ; cel"
"cgroup_L5_2e16719f","GSE125577",FALSE,FALSE,"trattamento","Primary HIBEC TGFb stimulated ; treatment=TGFb ; cell_context=Primary HIBEC","HIBEC P4-6 Vehicle Control ; treatment=Vehicle ; cel"
"cgroup_L5_63e69fdc","GSE125583",FALSE,FALSE,"trattamento","Alzheimer's disease ; disease_state=Alzheimer's disease ; donor_id=04-45 ; age","Healthy control ; disease_state=control ; donor_id=0"
"cgroup_L5_74daf1c9","GSE125866",FALSE,FALSE,"trattamento","OSCC_011T ; disease_state=OSCC ; cell_type=011T","Normal_mucosa ; disease_state=normal ; cell_type=muc"
"cgroup_L5_74daf1c9","GSE125866",FALSE,FALSE,"trattamento","OSCC_013T ; disease_state=OSCC ; cell_type=013T","Normal_mucosa ; disease_state=normal ; cell_type=muc"
"cgroup_L5_74daf1c9","GSE125866",FALSE,FALSE,"trattamento","OSCC_mucosa ; disease_state=OSCC ; cell_type=mucosa","Normal_mucosa ; disease_state=normal ; cell_type=muc"
"cgroup_L5_29cb04f8","GSE125920",TRUE,TRUE,"contesto","HCT116_5-FU_siCtrl ; treatment=5-FU ; cell_line=HCT116","HCT116_DMSO_siCtrl ; treatment=DMSO + siCtrl ; cell_"
"cgroup_L5_29cb04f8","GSE125920",TRUE,TRUE,"contesto","HCT116_5-FU_siGLIS2-1 ; treatment=5-FU ; cell_line=HCT116 ; disease_state=canc","HCT116_DMSO_siGLIS2-1 ; treatment=DMSO ; cell_line=H"
"cgroup_L5_29cb04f8","GSE125920",TRUE,TRUE,"contesto","HCT116_5-FU_siGLIS2-2 ; treatment=5-FU ; cell_line=HCT116 ; disease_state=canc","HCT116_DMSO_siGLIS2-2 ; treatment=DMSO ; cell_line=H"
"cgroup_L5_41f7b088","GSE125933",FALSE,FALSE,"trattamento","Gefitinib (50uM, 24h) ; treatment=gefitinib ; dose=50uM","Untreated (24h) ; treatment=untreated ; dose=24h"
"cgroup_L5_41f7b088","GSE125933",FALSE,FALSE,"trattamento","Gefitinib (75uM, 24h) ; treatment=gefitinib ; dose=75uM","Untreated (24h) ; treatment=untreated ; dose=24h"
"cgroup_L5_a25d0964","GSE126003",TRUE,TRUE,"contesto","MCF7 STAT3 -/- + EtOH + IL6 (4h) ; cell_line=MCF7 ; genetic_perturbation=STAT3","MCF7 STAT3 -/- + EtOH ; cell_line=MCF7 ; genetic_per"
"cgroup_L5_a25d0964","GSE126003",TRUE,TRUE,"contesto","MCF7 STAT3 -/- + EtOH + IL6 ; cell_line=MCF7 ; genetic_perturbation=STAT3 knoc","MCF7 STAT3 -/- + EtOH ; cell_line=MCF7 ; genetic_per"
"cgroup_L5_a25d0964","GSE126003",TRUE,TRUE,"contesto","P4B5_MCF7 STAT3 -/- + EtOH + IL6 ; cell_line=P4B5_MCF7 ; genetic_perturbation=","P4B5_MCF7 STAT3 -/- + EtOH + PBS ; cell_line=P4B5_MC"
"cgroup_L5_a25d0964","GSE126003",FALSE,FALSE,"trattamento","WT_MCF7 + EtOH + IL6 ; cell_line=WT_MCF7 ; genetic_perturbation=None ; chemica","WT_MCF7 + EtOH + PBS ; cell_line=WT_MCF7 ; genetic_p"
"cgroup_L5_d9e23e09","GSE126101",FALSE,FALSE,"trattamento","TNFα ; treatment=TNFα","Control (Ctrl) ; treatment=control"
"cgroup_L5_7934174c","GSE126395",FALSE,FALSE,"trattamento","EPZ-6438-treated dermal fibroblasts ; treatment=EPZ-6438 ; cell_type=dermal fi","DMSO-treated dermal fibroblasts ; treatment=DMSO ; c"
"cgroup_L5_9bb4734d","GSE126409",FALSE,FALSE,"trattamento","Celiac IFNb 30min ; cytokine=IFNb ; time=30min ; disease_state=celiac","Celiac Control ; cytokine=none ; time=0 ; disease_st"
"cgroup_L5_9bb4734d","GSE126409",FALSE,FALSE,"trattamento","Celiac IFNb 24h ; cytokine=IFNb ; time=24h ; disease_state=celiac","Celiac Control ; cytokine=none ; time=0 ; disease_st"
"cgroup_L5_9bb4734d","GSE126409",FALSE,FALSE,"trattamento","Celiac IFNb 3h ; cytokine=IFNb ; time=3h ; disease_state=celiac","Celiac Control ; cytokine=none ; time=0 ; disease_st"
"cgroup_L5_9bb4734d","GSE126409",FALSE,FALSE,"trattamento","Celiac IFNb 4h ; cytokine=IFNb ; time=4h ; disease_state=celiac","Celiac Control ; cytokine=none ; time=0 ; disease_st"
"cgroup_L5_2d53def6","GSE126409",FALSE,FALSE,"trattamento","Celiac IL21 3h ; cytokine=IL21 ; time=3h ; disease_state=celiac","Celiac Control ; cytokine=none ; time=0 ; disease_st"
"cgroup_L5_bd40f34f","GSE126409",FALSE,FALSE,"trattamento","Celiac IL15 30min ; cytokine=IL15 ; time=30min ; disease_state=celiac","Celiac Control ; cytokine=none ; time=0 ; disease_st"
"cgroup_L5_bd40f34f","GSE126409",FALSE,FALSE,"trattamento","Celiac IL15 24h ; cytokine=IL15 ; time=24h ; disease_state=celiac","Celiac Control ; cytokine=none ; time=0 ; disease_st"
"cgroup_L5_bd40f34f","GSE126409",FALSE,FALSE,"trattamento","Celiac IL15 3h ; cytokine=IL15 ; time=3h ; disease_state=celiac","Celiac Control ; cytokine=none ; time=0 ; disease_st"
"cgroup_L5_bd40f34f","GSE126409",FALSE,FALSE,"trattamento","Celiac IL15 4h ; cytokine=IL15 ; time=4h ; disease_state=celiac","Celiac Control ; cytokine=none ; time=0 ; disease_st"
"cgroup_L5_2d53def6","GSE126409",FALSE,FALSE,"trattamento","Celiac IL21 30min ; cytokine=IL21 ; time=30min ; disease_state=celiac","Celiac Control ; cytokine=none ; time=0 ; disease_st"
"cgroup_L5_2d53def6","GSE126409",FALSE,FALSE,"trattamento","Celiac IL21 3h ; cytokine=IL21 ; time=3h ; disease_state=celiac","Celiac Control ; cytokine=none ; time=0 ; disease_st"
"cgroup_L5_2d53def6","GSE126409",FALSE,FALSE,"trattamento","Celiac IL21 4h ; cytokine=IL21 ; time=4h ; disease_state=celiac","Celiac Control ; cytokine=none ; time=0 ; disease_st"
"cgroup_L5_2d53def6","GSE126409",FALSE,FALSE,"trattamento","Celiac IL21 30min ; cytokine=IL21 ; time=30min ; disease_state=celiac","Celiac Control ; cytokine=none ; time=0 ; disease_st"
"cgroup_L5_2d53def6","GSE126409",FALSE,FALSE,"trattamento","Celiac IL21 24h ; cytokine=IL21 ; time=24h ; disease_state=celiac","Celiac Control ; cytokine=none ; time=0 ; disease_st"
"cgroup_L5_2d53def6","GSE126409",FALSE,FALSE,"trattamento","Celiac IL21 3h ; cytokine=IL21 ; time=3h ; disease_state=celiac","Celiac Control ; cytokine=none ; time=0 ; disease_st"
"cgroup_L5_2d53def6","GSE126409",FALSE,FALSE,"trattamento","Celiac IL21 4h ; cytokine=IL21 ; time=4h ; disease_state=celiac","Celiac Control ; cytokine=none ; time=0 ; disease_st"
"cgroup_L5_bd40f34f","GSE126409",FALSE,FALSE,"trattamento","Celiac IL15 24h ; cytokine=IL15 ; time=24h ; disease_state=celiac","Celiac Control ; cytokine=none ; time=0 ; disease_st"
"cgroup_L5_bd40f34f","GSE126409",FALSE,FALSE,"trattamento","Celiac IL15 4h ; cytokine=IL15 ; time=4h ; disease_state=celiac","Celiac Control ; cytokine=none ; time=0 ; disease_st"
"cgroup_L5_9bb4734d","GSE126409",FALSE,FALSE,"trattamento","Healthy IFNb 30min ; cytokine=IFNb ; time=30min ; disease_state=healthy","Healthy Vehicle Control ; cytokine=vehicle ; time=0 "
"cgroup_L5_9bb4734d","GSE126409",FALSE,FALSE,"trattamento","Healthy IFNb 24h ; cytokine=IFNb ; time=24h ; disease_state=healthy","Healthy Vehicle Control ; cytokine=vehicle ; time=0 "
"cgroup_L5_9bb4734d","GSE126409",FALSE,FALSE,"trattamento","Healthy IFNb 3h ; cytokine=IFNb ; time=3h ; disease_state=healthy","Healthy Vehicle Control ; cytokine=vehicle ; time=0 "
"cgroup_L5_9bb4734d","GSE126409",FALSE,FALSE,"trattamento","Healthy IFNb 4h ; cytokine=IFNb ; time=4h ; disease_state=healthy","Healthy Vehicle Control ; cytokine=vehicle ; time=0 "
"cgroup_L5_2d53def6","GSE126409",FALSE,FALSE,"trattamento","Healthy IL21 24h ; cytokine=IL21 ; time=24h ; disease_state=healthy","Healthy Vehicle Control ; cytokine=vehicle ; time=0 "
"cgroup_L5_2d53def6","GSE126409",FALSE,FALSE,"trattamento","Healthy IL21 4h ; cytokine=IL21 ; time=4h ; disease_state=healthy","Healthy Vehicle Control ; cytokine=vehicle ; time=0 "
"cgroup_L5_2d53def6","GSE126409",FALSE,FALSE,"trattamento","Healthy IL21 24h ; cytokine=IL21 ; time=24h ; disease_state=healthy","Healthy Vehicle Control ; cytokine=vehicle ; time=0 "
"cgroup_L5_2d53def6","GSE126409",FALSE,FALSE,"trattamento","Healthy IL21 30min ; cytokine=IL21 ; time=30min ; disease_state=healthy","Healthy Vehicle Control ; cytokine=vehicle ; time=0 "
"cgroup_L5_bd40f34f","GSE126409",FALSE,FALSE,"trattamento","Healthy IL15 30min ; cytokine=IL15 ; time=30min ; disease_state=healthy","Healthy Vehicle Control ; cytokine=vehicle ; time=0 "
"cgroup_L5_bd40f34f","GSE126409",FALSE,FALSE,"trattamento","Healthy IL15 24h ; cytokine=IL15 ; time=24h ; disease_state=healthy","Healthy Vehicle Control ; cytokine=vehicle ; time=0 "
"cgroup_L5_bd40f34f","GSE126409",FALSE,FALSE,"trattamento","Healthy IL15 3h ; cytokine=IL15 ; time=3h ; disease_state=healthy","Healthy Vehicle Control ; cytokine=vehicle ; time=0 "
"cgroup_L5_bd40f34f","GSE126409",FALSE,FALSE,"trattamento","Healthy IL15 4h ; cytokine=IL15 ; time=4h ; disease_state=healthy","Healthy Vehicle Control ; cytokine=vehicle ; time=0 "
"cgroup_L5_2d53def6","GSE126409",FALSE,FALSE,"trattamento","Healthy IL21 30min ; cytokine=IL21 ; time=30min ; disease_state=healthy","Healthy Vehicle Control ; cytokine=vehicle ; time=0 "
"cgroup_L5_2d53def6","GSE126409",FALSE,FALSE,"trattamento","Healthy IL21 3h ; cytokine=IL21 ; time=3h ; disease_state=healthy","Healthy Vehicle Control ; cytokine=vehicle ; time=0 "
"cgroup_L5_2d53def6","GSE126409",FALSE,FALSE,"trattamento","Healthy IL21 24h ; cytokine=IL21 ; time=24h ; disease_state=healthy","Healthy Vehicle Control ; cytokine=vehicle ; time=0 "
"cgroup_L5_2d53def6","GSE126409",FALSE,FALSE,"trattamento","Healthy IL21 3h ; cytokine=IL21 ; time=3h ; disease_state=healthy","Healthy Vehicle Control ; cytokine=vehicle ; time=0 "
"cgroup_L5_2d53def6","GSE126409",FALSE,FALSE,"trattamento","Healthy IL21 4h ; cytokine=IL21 ; time=4h ; disease_state=healthy","Healthy Vehicle Control ; cytokine=vehicle ; time=0 "
"cgroup_L5_12212e41","GSE126427",FALSE,FALSE,"trattamento","Multiple Sclerosis Patient C1 ; disease_state=multiple sclerosis","Healthy Control (Replicate 1) ; disease_state=health"
"cgroup_L5_3be7454c","GSE126517",FALSE,FALSE,"trattamento","T47D breast cancer cells treated with R5020 for 6 hours and IFN-alpha for 18 h","T47D breast cancer cells treated with EtOH for 6 hou"
"cgroup_L5_4753688f","GSE126517",FALSE,FALSE,"trattamento","T47D breast cancer cells treated with R5020 for 6 hours and water for 18 hours","T47D breast cancer cells treated with EtOH for 6 hou"
"cgroup_L5_4753688f","GSE126517",FALSE,FALSE,"trattamento","T47D breast cancer cells treated with R5020 for 6 hours and water for 18 hours","T47D breast cancer cells treated with EtOH for 6 hou"
"cgroup_L5_3be7454c","GSE126517",FALSE,FALSE,"trattamento","T47D breast cancer cells treated with R5020 for 6 hours and IFN-alpha for 18 h","T47D breast cancer cells treated with EtOH for 6 hou"
"cgroup_L5_3be7454c","GSE126517",FALSE,FALSE,"trattamento","T47D breast cancer cells treated with R5020 for 6 hours and IFN-alpha for 18 h","T47D breast cancer cells treated with EtOH for 6 hou"
"cgroup_L5_dde29fb4","GSE126750",FALSE,FALSE,"trattamento","H2O2-treated cerebellar astrocytes ; treatment=H2O2 ; cell_type=cerebellar ast","DMSO-treated cerebellar astrocytes ; treatment=DMSO "
"cgroup_L5_d7abf612","GSE126750",FALSE,FALSE,"trattamento","Rotenone-treated cerebellar astrocytes ; treatment=rotenone ; cell_type=cerebe","DMSO-treated cerebellar astrocytes ; treatment=DMSO "
"cgroup_L5_905be893","GSE126750",FALSE,FALSE,"trattamento","IL1b-treated cerebellar astrocytes ; treatment=IL1b ; cell_type=cerebellar ast","DMSO-treated cerebellar astrocytes ; treatment=DMSO "
"cgroup_L5_ee94648c","GSE126757",FALSE,FALSE,"trattamento","E. coli treated ; treatment=E. coli","Unstimulated ; treatment=unstimulated"
"cgroup_L5_31308596","GSE126757",FALSE,FALSE,"trattamento","PMA treated ; treatment=PMA","Unstimulated ; treatment=unstimulated"
"cgroup_L5_4753688f","GSE126775",FALSE,FALSE,"trattamento","PR-A + R5020 48h ; progesterone_receptor_type=PR-A ; treatment=R5020 ; time=48","PR-A + vehicle 48h ; progesterone_receptor_type=PR-A"
"cgroup_L5_4753688f","GSE126775",FALSE,FALSE,"trattamento","PR-A + R5020 6h p53mut ; progesterone_receptor_type=PR-A ; treatment=R5020 ; t","PR-A + vehicle 6h ; progesterone_receptor_type=PR-A "
"cgroup_L5_4753688f","GSE126775",FALSE,FALSE,"trattamento","PR-B + R5020 48h p53mut ; progesterone_receptor_type=PR-B ; treatment=R5020 ; ","PR-B + vehicle 48h ; progesterone_receptor_type=PR-B"
"cgroup_L5_4753688f","GSE126775",FALSE,FALSE,"trattamento","PR-B + R5020 6h ; progesterone_receptor_type=PR-B ; treatment=R5020 ; time=6_h","PR-B + vehicle 6h ; progesterone_receptor_type=PR-B "
"cgroup_L5_c13b1103","GSE126848",FALSE,FALSE,"trattamento","NAFLD Male ; disease_state=NAFLD ; sex=M","Healthy ; disease_state=healthy"
"cgroup_L5_3824dc37","GSE126848",FALSE,FALSE,"trattamento","NASH ; disease_state=NASH","Healthy ; disease_state=healthy"
"cgroup_L5_3ec58cd6","GSE126848",FALSE,FALSE,"trattamento","Obese ; disease_state=obese","Healthy ; disease_state=healthy"
"cgroup_L5_f34ff8df","GSE126895",FALSE,FALSE,"trattamento","MV411 Etoposide IC50 ; cell_line=MV411 ; treatment=Etoposide","MV411 Untreated ; cell_line=MV411 ; treatment=Untrea"
"cgroup_L5_03b38818","GSE126960",FALSE,FALSE,"trattamento","MEL-XY3 SUR treated with PLX4032 ; treatment=PLX4032 ; cell_line=MEL-XY3 SUR","MEL-XY3 untreated ; treatment=untreated ; cell_line="
"cgroup_L5_c040a36d","GSE126964",FALSE,FALSE,"trattamento","Case T1a Grade1 ; disease_state=clear cell renal cell carcinoma ; grade=Grade1","Control T1a ; disease_state=normal ; stage=T1a"
