"id_a","id_b","reg_a","reg_b","chiave","tier","entrambi_nel_corpus"
"NCBITaxon:28132","MeSH:D001443","ncbitaxon","mesh","prevotellamelaninogenica","T1_canonico_canonico",FALSE
"NCBITaxon:5475","MeSH:D002175","ncbitaxon","mesh","candida","T1_canonico_canonico",FALSE
"NCBITaxon:5476","MeSH:D002176","ncbitaxon","mesh","candidaalbicans","T1_canonico_canonico",FALSE
"NCBITaxon:3482","MeSH:D002188","ncbitaxon","mesh","cannabis","T1_canonico_canonico",FALSE
"NCBITaxon:3483","MeSH:D002188","ncbitaxon","mesh","cannabissativa","T2_canonico_alias",FALSE
"NCBITaxon:813","MeSH:D002692","ncbitaxon","mesh","chlamydiatrachomatis","T1_canonico_canonico",FALSE
"MeSH:D003251","NCBITaxon:513343","mesh","ncbitaxon","stenosis","T2_canonico_alias",FALSE
"NCBITaxon:10358","MeSH:D003587","ncbitaxon","mesh","cytomegalovirus","T1_canonico_canonico",FALSE
"NCBITaxon:10359","MeSH:D003587","ncbitaxon","mesh","humanherpesvirus5","T3_alias_alias",FALSE
"NCBITaxon:12059","MeSH:D004770","ncbitaxon","mesh","enterovirus","T1_canonico_canonico",FALSE
"NCBITaxon:10376","MeSH:D004854","ncbitaxon","mesh","epsteinbarrvirus","T3_alias_alias",FALSE
"NCBITaxon:562","MeSH:D004926","ncbitaxon","mesh","escherichiacoli","T1_canonico_canonico",FALSE
"NCBITaxon:263","MeSH:D005604","ncbitaxon","mesh","francisellatularensis","T1_canonico_canonico",FALSE
"NCBITaxon:2702","MeSH:D006194","ncbitaxon","mesh","gardnerellavaginalis","T1_canonico_canonico",FALSE
"MeSH:D006476","NCBITaxon:1980442","mesh","ncbitaxon","orthohantavirus","T1_canonico_canonico",FALSE
"MeSH:D006476","NCBITaxon:1980456","mesh","ncbitaxon","andeshantavirus","T3_alias_alias",FALSE
"MeSH:D006476","NCBITaxon:3052477","mesh","ncbitaxon","dobravabelgradevirus","T3_alias_alias",FALSE
"NCBITaxon:10407","MeSH:D006515","ncbitaxon","mesh","hepatitisbvirus","T1_canonico_canonico",FALSE
"NCBITaxon:9796","MeSH:D006736","ncbitaxon","mesh","equuscaballus","T2_canonico_alias",FALSE
"NCBITaxon:573","MeSH:D007711","ncbitaxon","mesh","klebsiellapneumoniae","T1_canonico_canonico",FALSE
"NCBITaxon:445","MeSH:D007875","ncbitaxon","mesh","legionella","T1_canonico_canonico",FALSE
"NCBITaxon:1637","MeSH:D008087","ncbitaxon","mesh","listeria","T1_canonico_canonico",FALSE
"NCBITaxon:11234","MeSH:D008457","ncbitaxon","mesh","measles","T2_canonico_alias",FALSE
"NCBITaxon:11234","MeSH:D008459","ncbitaxon","mesh","measlesvirus","T2_canonico_alias",FALSE
"NCBITaxon:1763","MeSH:D009161","ncbitaxon","mesh","mycobacterium","T1_canonico_canonico",FALSE
"NCBITaxon:1773","MeSH:D009169","ncbitaxon","mesh","mycobacteriumtuberculosis","T1_canonico_canonico",FALSE
"NCBITaxon:2093","MeSH:D009174","ncbitaxon","mesh","mycoplasma","T1_canonico_canonico",FALSE
"NCBITaxon:485","MeSH:D009344","ncbitaxon","mesh","neisseriagonorrhoeae","T1_canonico_canonico",FALSE
"NCBITaxon:11309","MeSH:D009975","ncbitaxon","mesh","influenzavirus","T3_alias_alias",FALSE
"NCBITaxon:11320","MeSH:D009980","ncbitaxon","mesh","influenzaavirus","T1_canonico_canonico",FALSE
"NCBITaxon:45202","MeSH:D010957","ncbitaxon","mesh","plasmid","T3_alias_alias",FALSE
"NCBITaxon:2093","MeSH:D011001","ncbitaxon","mesh","pleuropneumonia","T2_canonico_alias",FALSE
"NCBITaxon:36362","MeSH:D011120","ncbitaxon","mesh","polyomavirus","T2_canonico_alias",FALSE
"NCBITaxon:287","MeSH:D011550","ncbitaxon","mesh","pseudomonasaeruginosa","T1_canonico_canonico",FALSE
"NCBITaxon:12814","MeSH:D012136","ncbitaxon","mesh","respiratorysyncytialvirus","T2_canonico_alias",FALSE
"MeSH:D012393","NCBITaxon:316188","mesh","ncbitaxon","rosacea","T1_canonico_canonico",FALSE
"NCBITaxon:3847","MeSH:D013025","ncbitaxon","mesh","glycinemax","T1_canonico_canonico",FALSE
"NCBITaxon:1279","MeSH:D013210","ncbitaxon","mesh","staphylococcus","T1_canonico_canonico",FALSE
"NCBITaxon:1280","MeSH:D013211","ncbitaxon","mesh","staphylococcusaureus","T1_canonico_canonico",FALSE
"NCBITaxon:1282","MeSH:D013212","ncbitaxon","mesh","staphylococcusepidermidis","T1_canonico_canonico",FALSE
"NCBITaxon:4097","MeSH:D014026","ncbitaxon","mesh","nicotianatabacum","T2_canonico_alias",FALSE
"NCBITaxon:5722","MeSH:D014246","ncbitaxon","mesh","trichomonasvaginalis","T1_canonico_canonico",FALSE
"NCBITaxon:5550","MeSH:D014249","ncbitaxon","mesh","trichophyton","T1_canonico_canonico",FALSE
"NCBITaxon:10335","MeSH:D014645","ncbitaxon","mesh","humanherpesvirus3","T3_alias_alias",FALSE
"NCBITaxon:10239","MeSH:D014780","ncbitaxon","mesh","viruses","T1_canonico_canonico",TRUE
"NCBITaxon:11676","MeSH:D015497","ncbitaxon","mesh","humanimmunodeficiencyvirus1","T2_canonico_alias",FALSE
"NCBITaxon:11646","MeSH:D016086","ncbitaxon","mesh","lentivirus","T1_canonico_canonico",FALSE
"NCBITaxon:3052230","MeSH:D016174","ncbitaxon","mesh","hepatitiscvirus","T3_alias_alias",FALSE
"NCBITaxon:210","MeSH:D016480","ncbitaxon","mesh","helicobacterpylori","T1_canonico_canonico",FALSE
"NCBITaxon:837","MeSH:D016966","ncbitaxon","mesh","porphyromonasgingivalis","T1_canonico_canonico",FALSE
"NCBITaxon:851","MeSH:D016967","ncbitaxon","mesh","fusobacteriumnucleatum","T1_canonico_canonico",FALSE
"NCBITaxon:209","MeSH:D016998","ncbitaxon","mesh","helicobacter","T1_canonico_canonico",FALSE
"NCBITaxon:10310","MeSH:D018258","ncbitaxon","mesh","herpessimplexvirus2","T3_alias_alias",FALSE
"NCBITaxon:10298","MeSH:D018259","ncbitaxon","mesh","herpessimplexvirus1","T3_alias_alias",FALSE
"NCBITaxon:55714","MeSH:D018536","ncbitaxon","mesh","venus","T1_canonico_canonico",FALSE
"NCBITaxon:838","MeSH:D018720","ncbitaxon","mesh","prevotella","T1_canonico_canonico",FALSE
"NCBITaxon:137507","MeSH:D018805","ncbitaxon","mesh","sepsis","T1_canonico_canonico",FALSE
"NCBITaxon:32644","MeSH:D020471","ncbitaxon","mesh","collection","T2_canonico_alias",FALSE
"NCBITaxon:3750","MeSH:D027845","ncbitaxon","mesh","malusdomestica","T2_canonico_alias",FALSE
"NCBITaxon:3337","MeSH:D028223","ncbitaxon","mesh","pinus","T1_canonico_canonico",FALSE
"NCBITaxon:162387","MeSH:D029121","ncbitaxon","mesh","metapneumovirus","T1_canonico_canonico",FALSE
"NCBITaxon:53892","MeSH:D029884","ncbitaxon","mesh","lespedeza","T1_canonico_canonico",FALSE
"NCBITaxon:42789","MeSH:D030016","ncbitaxon","mesh","enterovirusd68","T2_canonico_alias",FALSE
"NCBITaxon:94285","MeSH:D031238","ncbitaxon","mesh","platycodon","T1_canonico_canonico",FALSE
"NCBITaxon:78535","MeSH:D034363","ncbitaxon","mesh","streptococcusviridans","T2_canonico_alias",FALSE
"NCBITaxon:470","MeSH:D040981","ncbitaxon","mesh","acinetobacterbaumannii","T1_canonico_canonico",FALSE
"NCBITaxon:28133","MeSH:D045242","ncbitaxon","mesh","prevotellanigrescens","T1_canonico_canonico",FALSE
"NCBITaxon:694009","MeSH:D045473","ncbitaxon","mesh","severeacuterespiratorysyndromerelatedcoronavirus","T1_canonico_canonico",FALSE
"MeSH:D051379","NCBITaxon:10090","mesh","ncbitaxon","musmusculus","T2_canonico_alias",FALSE
"MeSH:D051379","NCBITaxon:10092","mesh","ncbitaxon","musmusculusdomesticus","T2_canonico_alias",FALSE
"MeSH:D052161","NCBITaxon:333761","mesh","ncbitaxon","humanpapillomavirus18","T1_canonico_canonico",FALSE
"MeSH:D052161","NCBITaxon:337042","mesh","ncbitaxon","alphapapillomavirus7","T2_canonico_alias",FALSE
"MeSH:D052162","NCBITaxon:333760","mesh","ncbitaxon","humanpapillomavirus16","T1_canonico_canonico",FALSE
"NCBITaxon:1335626","MeSH:D065207","ncbitaxon","mesh","middleeastrespiratorysyndromecoronavirus","T2_canonico_alias",FALSE
